distinct_id,distinct_name,distinct_confirmedNum,distinct_deathsNum,distinct_curesNum,city_name,city_id,province_name,province_id
340403,田家庵区,9,-1,9,淮南,3404,安徽,34
340406,潘集区,2,-1,2,淮南,3404,安徽,34
340405,八公山区,2,-1,2,淮南,3404,安徽,34
341721,东至县,13,-1,13,池州,3417,安徽,34
341723,青阳县,3,-1,3,池州,3417,安徽,34
341702,贵池区,1,-1,1,池州,3417,安徽,34
341126,凤阳县,6,-1,6,滁州,3411,安徽,34
341181,天长市,3,-1,3,滁州,3411,安徽,34
341102,琅琊区,1,-1,1,滁州,3411,安徽,34
341124,全椒县,1,-1,1,滁州,3411,安徽,34
341182,明光市,1,-1,1,滁州,3411,安徽,34
341125,定远县,1,-1,1,滁州,3411,安徽,34
341021,歙县,6,-1,6,黄山,3410,安徽,34
341022,休宁县,2,-1,2,黄山,3410,安徽,34
-1,未公布来源,1,0,1,黄山,3410,安徽,34
341881,宁国市,2,-1,2,宣城,3418,安徽,34
341824,绩溪县,2,-1,2,宣城,3418,安徽,34
341821,郎溪县,1,-1,1,宣城,3418,安徽,34
341802,宣州区,1,-1,1,宣城,3418,安徽,34
0,高新区,43,-1,43,南昌,3601,江西,36
360121,南昌县,42,-1,42,南昌,3601,江西,36
360124,进贤县,37,-1,37,南昌,3601,江西,36
360103,西湖区,35,-1,35,南昌,3601,江西,36
360111,青山湖区,15,-1,15,南昌,3601,江西,36
360102,东湖区,14,-1,14,南昌,3601,江西,36
360104,青云谱区,14,-1,14,南昌,3601,江西,36
0,红谷滩新区,11,-1,11,南昌,3601,江西,36
360112,新建区,9,-1,9,南昌,3601,江西,36
360123,安义县,5,-1,5,南昌,3601,江西,36
0,经开区,5,-1,5,南昌,3601,江西,36
360502,渝水区,94,-1,94,新余,3605,江西,36
0,高新区,19,-1,19,新余,3605,江西,36
360521,分宜县,13,-1,13,新余,3605,江西,36
0,仙女湖区,4,-1,4,新余,3605,江西,36
361128,鄱阳县,61,-1,61,上饶,3611,江西,36
361103,广丰区,17,-1,17,上饶,3611,江西,36
361102,信州区,13,-1,13,上饶,3611,江西,36
361123,玉山县,10,-1,10,上饶,3611,江西,36
361130,婺源县,6,-1,6,上饶,3611,江西,36
361121,广信区,5,-1,5,上饶,3611,江西,36
361127,余干县,4,-1,4,上饶,3611,江西,36
361181,德兴市,3,-1,3,上饶,3611,江西,36
361124,铅山县,2,-1,2,上饶,3611,江西,36
361129,万年县,1,-1,1,上饶,3611,江西,36
361126,弋阳县,1,-1,1,上饶,3611,江西,36
360403,浔阳区,20,-1,20,九江,3604,江西,36
360429,湖口县,16,-1,16,九江,3604,江西,36
360402,濂溪区,15,-1,15,九江,3604,江西,36
360428,都昌县,12,-1,12,九江,3604,江西,36
360424,修水县,11,-1,11,九江,3604,江西,36
360425,永修县,9,-1,9,九江,3604,江西,36
0,八里湖新区,8,-1,8,九江,3604,江西,36
360430,彭泽县,7,-1,7,九江,3604,江西,36
0,开发区,4,-1,4,九江,3604,江西,36
360404,柴桑区,3,-1,3,九江,3604,江西,36
0,庐山西海管委会,3,-1,3,九江,3604,江西,36
360426,德安县,3,-1,3,九江,3604,江西,36
360423,武宁县,3,-1,3,九江,3604,江西,36
360482,共青城市,2,-1,2,九江,3604,江西,36
360481,瑞昌市,1,-1,1,九江,3604,江西,36
360483,庐山市,1,-1,1,九江,3604,江西,36
360981,丰城市,64,-1,64,宜春,3609,江西,36
360926,铜鼓县,13,-1,13,宜春,3609,江西,36
0,宜阳新区,8,-1,8,宜春,3609,江西,36
360902,袁州区,5,-1,5,宜春,3609,江西,36
360921,奉新县,5,-1,5,宜春,3609,江西,36
360924,宜丰县,4,-1,4,宜春,3609,江西,36
360983,高安市,3,-1,3,宜春,3609,江西,36
360982,樟树市,2,-1,2,宜春,3609,江西,36
360922,万载县,1,-1,1,宜春,3609,江西,36
360923,上高县,1,-1,1,宜春,3609,江西,36
360702,章贡区,28,-1,28,赣州,3607,江西,36
360721,赣县区,9,1,8,赣州,3607,江西,36
360723,大余县,6,-1,6,赣州,3607,江西,36
360731,于都县,5,-1,5,赣州,3607,江西,36
360732,兴国县,4,-1,4,赣州,3607,江西,36
360703,南康区,4,-1,4,赣州,3607,江西,36
360733,会昌县,4,-1,4,赣州,3607,江西,36
360727,龙南县,4,-1,4,赣州,3607,江西,36
360726,安远县,3,-1,3,赣州,3607,江西,36
0,赣州经开区,3,-1,3,赣州,3607,江西,36
360729,全南县,3,-1,3,赣州,3607,江西,36
360725,崇义县,1,-1,1,赣州,3607,江西,36
360730,宁都县,1,-1,1,赣州,3607,江西,36
360735,石城县,1,-1,1,赣州,3607,江西,36
361002,临川区,29,-1,29,抚州,3610,江西,36
361027,金溪县,15,-1,15,抚州,3610,江西,36
361023,南丰县,6,-1,6,抚州,3610,江西,36
361022,黎川县,5,-1,5,抚州,3610,江西,36
361029,东乡区,5,-1,5,抚州,3610,江西,36
361025,乐安县,5,-1,5,抚州,3610,江西,36
361024,崇仁县,5,-1,5,抚州,3610,江西,36
361021,南城县,2,-1,2,抚州,3610,江西,36
360313,湘东区,8,-1,8,萍乡,3603,江西,36
360302,安源区,6,-1,6,萍乡,3603,江西,36
360323,芦溪县,5,-1,5,萍乡,3603,江西,36
360321,莲花县,5,-1,5,萍乡,3603,江西,36
0,萍乡经济技术开发区,4,-1,4,萍乡,3603,江西,36
360322,上栗县,3,-1,3,萍乡,3603,江西,36
0,武功山风景名胜区,1,-1,1,萍乡,3603,江西,36
-1,未公布来源,1,0,1,萍乡,3603,江西,36
360827,遂川县,4,-1,4,吉安,3608,江西,36
360822,吉水县,4,-1,4,吉安,3608,江西,36
360824,新干县,3,-1,3,吉安,3608,江西,36
360826,泰和县,3,-1,3,吉安,3608,江西,36
360823,峡江县,2,-1,2,吉安,3608,江西,36
360825,永丰县,2,-1,2,吉安,3608,江西,36
360828,万安县,2,-1,2,吉安,3608,江西,36
360821,吉安县,1,-1,1,吉安,3608,江西,36
360830,永新县,1,-1,1,吉安,3608,江西,36
360681,贵溪市,11,-1,11,鹰潭,3606,江西,36
0,信江新区,2,-1,2,鹰潭,3606,江西,36
360602,月湖区,2,-1,2,鹰潭,3606,江西,36
360622,余江区,1,-1,1,鹰潭,3606,江西,36
0,高新区,1,-1,1,鹰潭,3606,江西,36
-1,未公布来源,1,0,1,鹰潭,3606,江西,36
360203,珠山区,4,-1,4,景德镇,3602,江西,36
360202,昌江区,1,-1,1,景德镇,3602,江西,36
360281,乐平市,1,-1,1,景德镇,3602,江西,36
370811,任城区,235,-1,4,济宁,3708,山东,37
370881,曲阜市,13,-1,11,济宁,3708,山东,37
370812,兖州区,6,-1,5,济宁,3708,山东,37
370830,汶上县,2,-1,1,济宁,3708,山东,37
370829,嘉祥县,1,-1,1,济宁,3708,山东,37
370826,微山县,1,-1,-1,济宁,3708,山东,37
370828,金乡县,1,-1,-1,济宁,3708,山东,37
370883,邹城市,1,-1,1,济宁,3708,山东,37
-1,未公布来源,0,0,237,济宁,3708,山东,37
370203,市北区,14,-1,14,青岛,3702,山东,37
370211,黄岛区,13,-1,13,青岛,3702,山东,37
370215,即墨区,8,-1,8,青岛,3702,山东,37
370202,市南区,7,1,6,青岛,3702,山东,37
370213,李沧区,6,-1,6,青岛,3702,山东,37
370212,崂山区,4,-1,4,青岛,3702,山东,37
370283,平度市,3,-1,3,青岛,3702,山东,37
370285,莱西市,3,-1,3,青岛,3702,山东,37
370214,城阳区,2,-1,2,青岛,3702,山东,37
370281,胶州市,1,-1,1,青岛,3702,山东,37
371302,兰山区,18,-1,18,临沂,3713,山东,37
371327,莒南县,6,-1,6,临沂,3713,山东,37
371322,郯城县,5,-1,5,临沂,3713,山东,37
371326,平邑县,4,-1,4,临沂,3713,山东,37
371323,沂水县,4,-1,4,临沂,3713,山东,37
371321,沂南县,4,-1,4,临沂,3713,山东,37
371325,费县,3,-1,3,临沂,3713,山东,37
371312,河东区,2,-1,2,临沂,3713,山东,37
371329,临沭县,2,-1,2,临沂,3713,山东,37
371324,兰陵县,1,-1,1,临沂,3713,山东,37
370602,芝罘区,10,-1,10,烟台,3706,山东,37
370611,福山区,10,-1,10,烟台,3706,山东,37
370687,海阳市,9,-1,9,烟台,3706,山东,37
370682,莱阳市,6,-1,6,烟台,3706,山东,37
370685,招远市,6,-1,6,烟台,3706,山东,37
370612,牟平区,3,-1,3,烟台,3706,山东,37
370683,莱州市,2,-1,2,烟台,3706,山东,37
370613,莱山区,1,-1,1,烟台,3706,山东,37
370103,市中区,28,-1,-1,济南,3701,山东,37
370102,历下区,5,-1,-1,济南,3701,山东,37
370113,长清区,4,-1,-1,济南,3701,山东,37
370105,天桥区,4,-1,-1,济南,3701,山东,37
370112,历城区,4,-1,-1,济南,3701,山东,37
370181,章丘区,1,-1,-1,济南,3701,山东,37
370104,槐荫区,1,-1,-1,济南,3701,山东,37
-1,未公布来源,0,0,47,济南,3701,山东,37
370705,奎文区,26,-1,26,潍坊,3707,山东,37
370725,昌乐县,6,-1,6,潍坊,3707,山东,37
370782,诸城市,4,-1,4,潍坊,3707,山东,37
370724,临朐县,3,-1,3,潍坊,3707,山东,37
370785,高密市,2,-1,2,潍坊,3707,山东,37
370784,安丘市,1,-1,1,潍坊,3707,山东,37
370783,寿光市,1,-1,1,潍坊,3707,山东,37
370786,昌邑市,1,-1,1,潍坊,3707,山东,37
371002,环翠区,22,-1,22,威海,3710,山东,37
371083,乳山市,8,-1,7,威海,3710,山东,37
371003,文登区,7,-1,7,威海,3710,山东,37
371082,荣成市,1,-1,1,威海,3710,山东,37
-1,未公布来源,0,1,0,威海,3710,山东,37
371502,东昌府区,27,-1,27,聊城,3715,山东,37
371521,阳谷县,4,-1,4,聊城,3715,山东,37
371522,莘县,3,-1,3,聊城,3715,山东,37
371524,东阿县,2,-1,2,聊城,3715,山东,37
371581,临清市,1,-1,1,聊城,3715,山东,37
371525,冠县,1,-1,1,聊城,3715,山东,37
371428,武城县,13,1,12,德州,3714,山东,37
371402,德城区,9,1,8,德州,3714,山东,37
371481,乐陵市,7,-1,7,德州,3714,山东,37
371482,禹城市,3,-1,3,德州,3714,山东,37
371422,宁津县,3,-1,3,德州,3714,山东,37
371423,庆云县,2,-1,2,德州,3714,山东,37
370902,泰山区,25,-1,20,泰安,3709,山东,37
370982,新泰市,4,-1,3,泰安,3709,山东,37
370923,东平县,2,-1,2,泰安,3709,山东,37
370983,肥城市,2,-1,2,泰安,3709,山东,37
370921,宁阳县,1,-1,1,泰安,3709,山东,37
370911,岱岳区,1,-1,1,泰安,3709,山东,37
-1,未公布来源,0,2,4,泰安,3709,山东,37
370303,张店区,10,1,9,淄博,3703,山东,37
370304,博山区,10,-1,10,淄博,3703,山东,37
370302,淄川区,8,-1,8,淄博,3703,山东,37
370321,桓台县,1,-1,1,淄博,3703,山东,37
370306,周村区,1,-1,1,淄博,3703,山东,37
370402,市中区,5,-1,5,枣庄,3704,山东,37
370404,峄城区,5,-1,5,枣庄,3704,山东,37
370481,滕州市,5,-1,5,枣庄,3704,山东,37
370406,山亭区,4,-1,4,枣庄,3704,山东,37
370403,薛城区,4,-1,4,枣庄,3704,山东,37
370405,台儿庄区,1,-1,1,枣庄,3704,山东,37
371724,巨野县,7,-1,7,菏泽,3717,山东,37
371702,牡丹区,6,-1,6,菏泽,3717,山东,37
371722,单县,1,-1,1,菏泽,3717,山东,37
371721,曹县,1,-1,1,菏泽,3717,山东,37
371723,成武县,1,-1,1,菏泽,3717,山东,37
371725,郓城县,1,-1,1,菏泽,3717,山东,37
371728,东明县,1,-1,1,菏泽,3717,山东,37
371102,东港区,12,-1,12,日照,3711,山东,37
371121,五莲县,2,-1,2,日照,3711,山东,37
371103,岚山区,2,-1,2,日照,3711,山东,37
371626,邹平市,7,-1,7,滨州,3716,山东,37
371623,无棣县,3,-1,3,滨州,3716,山东,37
371621,惠民县,3,-1,3,滨州,3716,山东,37
371602,滨城区,1,-1,1,滨州,3716,山东,37
371622,阳信县,1,-1,1,滨州,3716,山东,37
320115,江宁区,22,-1,22,南京,3201,江苏,32
320106,鼓楼区,17,-1,17,南京,3201,江苏,32
320105,建邺区,13,-1,13,南京,3201,江苏,32
320113,栖霞区,10,-1,10,南京,3201,江苏,32
320102,玄武区,7,-1,7,南京,3201,江苏,32
320111,浦口区,6,-1,6,南京,3201,江苏,32
0,江北新区,6,-1,6,南京,3201,江苏,32
320114,雨花台区,5,-1,5,南京,3201,江苏,32
320116,六合区,3,-1,3,南京,3201,江苏,32
320117,溧水区,2,-1,2,南京,3201,江苏,32
320104,秦淮区,1,-1,1,南京,3201,江苏,32
320118,高淳区,1,-1,1,南京,3201,江苏,32
0,工业园区,24,-1,24,苏州,3205,江苏,32
320583,昆山市,19,-1,19,苏州,3205,江苏,32
320509,吴江区,10,-1,10,苏州,3205,江苏,32
320506,吴中区,8,-1,8,苏州,3205,江苏,32
320508,姑苏区,6,-1,6,苏州,3205,江苏,32
0,高新区,6,-1,6,苏州,3205,江苏,32
320507,相城区,5,-1,5,苏州,3205,江苏,32
320581,常熟市,4,-1,4,苏州,3205,江苏,32
320585,太仓市,3,-1,3,苏州,3205,江苏,32
320582,张家港市,2,-1,2,苏州,3205,江苏,32
320324,睢宁县,31,-1,31,徐州,3203,江苏,32
320382,邳州市,15,-1,15,徐州,3203,江苏,32
320322,沛县,7,-1,7,徐州,3203,江苏,32
320305,贾汪区,7,-1,7,徐州,3203,江苏,32
320303,云龙区,5,-1,5,徐州,3203,江苏,32
320311,泉山区,5,-1,5,徐州,3203,江苏,32
320302,鼓楼区,3,-1,3,徐州,3203,江苏,32
320321,丰县,3,-1,3,徐州,3203,江苏,32
320381,新沂市,2,-1,2,徐州,3203,江苏,32
-1,未公布来源,1,0,1,徐州,3203,江苏,32
320803,淮安区,44,-1,44,淮安,3208,江苏,32
320812,清江浦区,6,-1,6,淮安,3208,江苏,32
0,生态文旅区,5,-1,5,淮安,3208,江苏,32
0,白马湖农场,3,-1,3,淮安,3208,江苏,32
320804,淮阴区,3,-1,3,淮安,3208,江苏,32
320831,金湖县,2,-1,2,淮安,3208,江苏,32
0,经济技术开发区,2,-1,2,淮安,3208,江苏,32
320826,涟水县,1,-1,1,淮安,3208,江苏,32
0,惠山区,18,-1,18,无锡,3202,江苏,32
0,锡山区,14,-1,14,无锡,3202,江苏,32
0,滨湖区,7,-1,7,无锡,3202,江苏,32
0,新吴区,6,-1,6,无锡,3202,江苏,32
0,江阴市,5,-1,5,无锡,3202,江苏,32
0,宜兴市,3,-1,3,无锡,3202,江苏,32
0,梁溪区,2,-1,2,无锡,3202,江苏,32
320413,金坛区,18,-1,18,常州,3204,江苏,32
0,经开区,12,-1,12,常州,3204,江苏,32
320412,武进区,8,-1,8,常州,3204,江苏,32
320402,天宁区,5,-1,5,常州,3204,江苏,32
320481,溧阳市,3,-1,3,常州,3204,江苏,32
320411,新北区,3,-1,3,常州,3204,江苏,32
320404,钟楼区,2,-1,2,常州,3204,江苏,32
320684,海门市,14,-1,14,南通,3206,江苏,32
320612,通州区,8,-1,8,南通,3206,江苏,32
320682,如皋市,7,-1,7,南通,3206,江苏,32
320621,海安市,5,-1,5,南通,3206,江苏,32
320681,启东市,3,-1,3,南通,3206,江苏,32
320623,如东县,3,-1,3,南通,3206,江苏,32
0,靖江市,14,-1,14,泰州,3212,江苏,32
0,姜堰区,10,-1,10,泰州,3212,江苏,32
0,高港区,4,-1,4,泰州,3212,江苏,32
0,泰兴市,3,-1,3,泰州,3212,江苏,32
0,海陵区,3,-1,3,泰州,3212,江苏,32
0,泰州医药高新区,2,-1,2,泰州,3212,江苏,32
0,兴化市,1,-1,1,泰州,3212,江苏,32
320903,盐都区,8,-1,8,盐城,3209,江苏,32
320923,阜宁县,5,-1,5,盐城,3209,江苏,32
0,盐南高新区,5,-1,5,盐城,3209,江苏,32
320981,东台市,4,-1,4,盐城,3209,江苏,32
320904,大丰区,3,-1,3,盐城,3209,江苏,32
320922,滨海县,2,-1,2,盐城,3209,江苏,32
810000,香港,641,4,118,香港,81,香港,81
0,高新区,19,-1,17,成都,5101,四川,51
510107,武侯区,15,-1,13,成都,5101,四川,51
510108,成华区,15,-1,14,成都,5101,四川,51
510104,锦江区,11,-1,10,成都,5101,四川,51
510106,金牛区,11,-1,9,成都,5101,四川,51
0,天府新区,10,-1,7,成都,5101,四川,51
510129,大邑县,8,-1,7,成都,5101,四川,51
510121,金堂县,8,-1,7,成都,5101,四川,51
510115,温江区,7,-1,5,成都,5101,四川,51
510113,青白江区,7,-1,4,成都,5101,四川,51
510117,郫都区,7,-1,7,成都,5101,四川,51
510183,邛崃市,5,-1,5,成都,5101,四川,51
510105,青羊区,5,-1,4,成都,5101,四川,51
510112,龙泉驿区,4,-1,3,成都,5101,四川,51
0,境外输入,4,-1,-1,成都,5101,四川,51
510116,双流区,3,-1,3,成都,5101,四川,51
510185,简阳市,2,-1,2,成都,5101,四川,51
510132,新津县,2,-1,2,成都,5101,四川,51
510114,新都区,2,-1,2,成都,5101,四川,51
-1,未公布来源,10,3,20,成都,5101,四川,51
513326,道孚县,73,-1,73,甘孜,5133,四川,51
513333,色达县,2,-1,2,甘孜,5133,四川,51
513301,康定市,2,-1,2,甘孜,5133,四川,51
513337,稻城县,1,-1,1,甘孜,5133,四川,51
511723,开江县,11,-1,11,达州,5117,四川,51
511725,渠县,8,-1,8,达州,5117,四川,51
511724,大竹县,6,-1,6,达州,5117,四川,51
511722,宣汉县,5,-1,5,达州,5117,四川,51
511702,通川区,5,-1,5,达州,5117,四川,51
511781,万源市,4,-1,4,达州,5117,四川,51
511703,达川区,3,-1,3,达州,5117,四川,51
511302,顺庆区,12,-1,12,南充,5113,四川,51
511304,嘉陵区,6,-1,6,南充,5113,四川,51
511381,阆中市,5,-1,5,南充,5113,四川,51
511303,高坪区,4,-1,4,南充,5113,四川,51
511323,蓬安县,4,-1,4,南充,5113,四川,51
511321,南部县,3,-1,3,南充,5113,四川,51
511324,仪陇县,2,-1,2,南充,5113,四川,51
511325,西充县,2,-1,2,南充,5113,四川,51
511322,营山县,1,-1,1,南充,5113,四川,51
511602,广安区,15,-1,15,广安,5116,四川,51
511622,武胜县,6,-1,6,广安,5116,四川,51
511621,岳池县,5,-1,5,广安,5116,四川,51
511681,华蓥市,2,-1,2,广安,5116,四川,51
511623,邻水县,2,-1,2,广安,5116,四川,51
511902,巴州区,15,-1,15,巴中,5119,四川,51
511921,通江县,5,-1,5,巴中,5119,四川,51
511923,平昌县,3,-1,3,巴中,5119,四川,51
511903,恩阳区,1,-1,1,巴中,5119,四川,51
510504,龙马潭区,8,-1,8,泸州,5105,四川,51
510502,江阳区,7,-1,7,泸州,5105,四川,51
510521,泸县,6,-1,6,泸州,5105,四川,51
510525,古蔺县,2,-1,2,泸州,5105,四川,51
510524,叙永县,1,-1,1,泸州,5105,四川,51
511025,资中县,7,-1,7,内江,5110,四川,51
511011,东兴区,7,-1,7,内江,5110,四川,51
511002,市中区,4,-1,4,内江,5110,四川,51
511024,威远县,2,-1,2,内江,5110,四川,51
511028,隆昌市,2,-1,2,内江,5110,四川,51
510781,江油市,6,-1,6,绵阳,5107,四川,51
510703,涪城区,3,-1,3,绵阳,5107,四川,51
510722,三台县,2,-1,2,绵阳,5107,四川,51
510705,安州区,2,-1,2,绵阳,5107,四川,51
510723,盐亭县,2,-1,2,绵阳,5107,四川,51
0,高新区,2,-1,2,绵阳,5107,四川,51
0,科创区,2,-1,2,绵阳,5107,四川,51
510704,游仙区,2,-1,2,绵阳,5107,四川,51
510726,北川羌族自治县,1,-1,1,绵阳,5107,四川,51
510683,绵竹市,8,-1,8,德阳,5106,四川,51
510681,广汉市,5,-1,5,德阳,5106,四川,51
510603,旌阳区,4,-1,4,德阳,5106,四川,51
510623,中江县,1,-1,1,德阳,5106,四川,51
510922,射洪市,6,-1,6,遂宁,5109,四川,51
510921,蓬溪县,4,-1,4,遂宁,5109,四川,51
510923,大英县,3,-1,3,遂宁,5109,四川,51
0,遂宁经开区,2,-1,2,遂宁,5109,四川,51
510903,船山区,1,-1,1,遂宁,5109,四川,51
0,市河东新区,1,-1,1,遂宁,5109,四川,51
510402,东区,10,-1,10,攀枝花,5104,四川,51
510403,西区,5,-1,5,攀枝花,5104,四川,51
510421,米易县,1,-1,1,攀枝花,5104,四川,51
513401,西昌市,8,-1,8,凉山,5134,四川,51
513435,甘洛县,3,-1,3,凉山,5134,四川,51
513423,盐源县,2,-1,2,凉山,5134,四川,51
511502,翠屏区,3,-1,3,宜宾,5115,四川,51
511521,叙州区,2,-1,2,宜宾,5115,四川,51
511526,珙县,2,-1,2,宜宾,5115,四川,51
511528,兴文县,1,-1,1,宜宾,5115,四川,51
511523,江安县,1,-1,1,宜宾,5115,四川,51
511503,南溪区,1,-1,1,宜宾,5115,四川,51
-1,未公布来源,2,0,2,宜宾,5115,四川,51
510302,自流井区,3,-1,3,自贡,5103,四川,51
510321,荣县,3,-1,3,自贡,5103,四川,51
510304,大安区,1,-1,1,自贡,5103,四川,51
510322,富顺县,1,-1,1,自贡,5103,四川,51
510311,沿滩区,1,-1,1,自贡,5103,四川,51
511402,东坡区,4,-1,4,眉山,5114,四川,51
511421,仁寿县,4,-1,4,眉山,5114,四川,51
511825,天全县,3,-1,3,雅安,5118,四川,51
0,外来人口,1,-1,1,雅安,5118,四川,51
511826,芦山县,1,-1,1,雅安,5118,四川,51
511824,石棉县,1,-1,1,雅安,5118,四川,51
511802,雨城区,1,-1,1,雅安,5118,四川,51
510824,苍溪县,5,-1,5,广元,5108,四川,51
510823,剑阁县,1,-1,1,广元,5108,四川,51
512002,雁江区,3,-1,3,资阳,5120,四川,51
512021,安岳县,1,-1,1,资阳,5120,四川,51
511124,井研县,2,-1,2,乐山,5111,四川,51
511102,市中区,1,-1,1,乐山,5111,四川,51
513201,马尔康市,1,-1,1,阿坝,5132,四川,51
230103,南岗区,36,-1,-1,哈尔滨,2301,黑龙江,23
230110,香坊区,35,-1,-1,哈尔滨,2301,黑龙江,23
230102,道里区,31,-1,-1,哈尔滨,2301,黑龙江,23
230184,五常市,26,-1,-1,哈尔滨,2301,黑龙江,23
230104,道外区,23,-1,-1,哈尔滨,2301,黑龙江,23
230183,尚志市,21,-1,-1,哈尔滨,2301,黑龙江,23
230126,巴彦县,8,-1,-1,哈尔滨,2301,黑龙江,23
230124,方正县,8,-1,-1,哈尔滨,2301,黑龙江,23
230112,阿城区,5,-1,-1,哈尔滨,2301,黑龙江,23
230113,双城区,2,-1,-1,哈尔滨,2301,黑龙江,23
230109,松北区,2,-1,-1,哈尔滨,2301,黑龙江,23
230127,木兰县,1,-1,-1,哈尔滨,2301,黑龙江,23
-1,未公布来源,0,4,194,哈尔滨,2301,黑龙江,23
230522,友谊县,46,3,43,双鸭山,2305,黑龙江,23
230523,宝清县,3,-1,3,双鸭山,2305,黑龙江,23
230502,尖山区,1,-1,1,双鸭山,2305,黑龙江,23
230521,集贤县,1,-1,1,双鸭山,2305,黑龙江,23
230505,四方台区,1,-1,1,双鸭山,2305,黑龙江,23
231202,北林区,23,4,19,绥化,2312,黑龙江,23
231226,绥棱县,15,-1,15,绥化,2312,黑龙江,23
231224,庆安县,4,-1,4,绥化,2312,黑龙江,23
231222,兰西县,4,-1,4,绥化,2312,黑龙江,23
231281,安达市,1,-1,1,绥化,2312,黑龙江,23
230203,建华区,10,-1,-1,齐齐哈尔,2302,黑龙江,23
230202,龙沙区,5,-1,-1,齐齐哈尔,2302,黑龙江,23
230221,龙江县,5,-1,-1,齐齐哈尔,2302,黑龙江,23
230225,甘南县,4,-1,-1,齐齐哈尔,2302,黑龙江,23
230223,依安县,1,-1,-1,齐齐哈尔,2302,黑龙江,23
230281,讷河市,1,-1,-1,齐齐哈尔,2302,黑龙江,23
230231,拜泉县,1,-1,-1,齐齐哈尔,2302,黑龙江,23
230204,铁锋区,1,-1,-1,齐齐哈尔,2302,黑龙江,23
230208,梅里斯达斡尔族区,1,-1,-1,齐齐哈尔,2302,黑龙江,23
-1,未公布来源,14,1,42,齐齐哈尔,2302,黑龙江,23
230604,让胡路区,15,-1,15,大庆,2306,黑龙江,23
230621,肇州县,7,1,6,大庆,2306,黑龙江,23
230622,肇源县,2,-1,2,大庆,2306,黑龙江,23
230602,萨尔图区,1,-1,1,大庆,2306,黑龙江,23
230605,红岗区,1,-1,1,大庆,2306,黑龙江,23
231003,阳明区,5,-1,5,牡丹江,2310,黑龙江,23
231005,西安区,3,-1,3,牡丹江,2310,黑龙江,23
231004,爱民区,3,-1,3,牡丹江,2310,黑龙江,23
231083,海林市,1,-1,1,牡丹江,2310,黑龙江,23
-1,未公布来源,3,0,3,牡丹江,2310,黑龙江,23
0,金林区,1,-1,1,伊春,2307,黑龙江,23
350181,福清市,16,-1,16,福州,3501,福建,35
350111,晋安区,11,1,10,福州,3501,福建,35
350104,仓山区,10,-1,10,福州,3501,福建,35
350122,连江县,8,-1,8,福州,3501,福建,35
350124,闽清县,7,-1,7,福州,3501,福建,35
350182,长乐区,6,-1,6,福州,3501,福建,35
350121,闽侯县,3,-1,3,福州,3501,福建,35
350125,永泰县,2,-1,2,福州,3501,福建,35
350102,鼓楼区,2,-1,2,福州,3501,福建,35
350123,罗源县,1,-1,1,福州,3501,福建,35
-1,未公布来源,6,0,6,福州,3501,福建,35
350302,城厢区,31,-1,31,莆田,3503,福建,35
350304,荔城区,8,-1,8,莆田,3503,福建,35
350305,秀屿区,6,-1,6,莆田,3503,福建,35
350322,仙游县,5,-1,5,莆田,3503,福建,35
350303,涵江区,3,-1,3,莆田,3503,福建,35
0,湄洲湾北岸,3,-1,3,莆田,3503,福建,35
350582,晋江市,20,-1,20,泉州,3505,福建,35
350583,南安市,13,-1,13,泉州,3505,福建,35
350503,丰泽区,4,-1,4,泉州,3505,福建,35
350524,安溪县,2,-1,2,泉州,3505,福建,35
350521,惠安县,2,-1,2,泉州,3505,福建,35
350581,石狮市,2,-1,2,泉州,3505,福建,35
350525,永春县,2,-1,2,泉州,3505,福建,35
350504,洛江区,1,-1,1,泉州,3505,福建,35
350502,鲤城区,1,-1,1,泉州,3505,福建,35
350203,思明区,13,-1,13,厦门,3502,福建,35
350211,集美区,4,-1,4,厦门,3502,福建,35
350206,湖里区,3,-1,3,厦门,3502,福建,35
350213,翔安区,3,-1,3,厦门,3502,福建,35
350205,海沧区,2,-1,2,厦门,3502,福建,35
-1,未公布来源,10,0,10,厦门,3502,福建,35
350922,古田县,11,-1,11,宁德,3509,福建,35
350925,周宁县,6,-1,6,宁德,3509,福建,35
350921,霞浦县,4,-1,4,宁德,3509,福建,35
350902,蕉城区,3,-1,3,宁德,3509,福建,35
350982,福鼎市,1,-1,1,宁德,3509,福建,35
350981,福安市,1,-1,1,宁德,3509,福建,35
350602,芗城区,9,-1,9,漳州,3506,福建,35
350625,长泰县,3,-1,3,漳州,3506,福建,35
350622,云霄县,2,-1,2,漳州,3506,福建,35
350624,诏安县,2,-1,2,漳州,3506,福建,35
350603,龙文区,1,-1,1,漳州,3506,福建,35
350627,南靖县,1,-1,1,漳州,3506,福建,35
350626,东山县,1,-1,1,漳州,3506,福建,35
350681,龙海市,1,-1,1,漳州,3506,福建,35
350724,松溪县,5,-1,5,南平,3507,福建,35
350702,延平区,4,-1,4,南平,3507,福建,35
350782,武夷山市,3,-1,3,南平,3507,福建,35
350783,建瓯市,2,-1,2,南平,3507,福建,35
350723,光泽县,1,-1,1,南平,3507,福建,35
350721,顺昌县,1,-1,1,南平,3507,福建,35
350722,浦城县,1,-1,1,南平,3507,福建,35
350703,建阳区,1,-1,1,南平,3507,福建,35
350725,政和县,1,-1,1,南平,3507,福建,35
-1,未公布来源,1,0,1,南平,3507,福建,35
