city_baidu_id,name,province_id,20200101_moveIn,20200102_moveIn,20200103_moveIn,20200104_moveIn,20200105_moveIn,20200106_moveIn,20200107_moveIn,20200108_moveIn,20200109_moveIn,20200110_moveIn,20200111_moveIn,20200112_moveIn,20200113_moveIn,20200114_moveIn,20200115_moveIn,20200116_moveIn,20200117_moveIn,20200118_moveIn,20200119_moveIn,20200120_moveIn,20200121_moveIn,20200122_moveIn,20200123_moveIn,20200124_moveIn,20200125_moveIn,20200126_moveIn,20200127_moveIn,20200128_moveIn,20200129_moveIn,20200130_moveIn,20200131_moveIn,20200201_moveIn,20200202_moveIn,20200203_moveIn,20200204_moveIn,20200205_moveIn,20200206_moveIn,20200207_moveIn,20200208_moveIn,20200209_moveIn,20200210_moveIn,20200211_moveIn,20200212_moveIn,20200213_moveIn,20200214_moveIn,20200215_moveIn,20200216_moveIn,20200217_moveIn,20200218_moveIn,20200219_moveIn,20200220_moveIn,20200221_moveIn,20200222_moveIn,20200223_moveIn,20200224_moveIn,20200225_moveIn,20200226_moveIn,20200227_moveIn,20200228_moveIn,20200229_moveIn,20200301_moveIn,20200302_moveIn,20200303_moveIn,20200304_moveIn,20200305_moveIn,20200306_moveIn,20200307_moveIn,20200308_moveIn,20200309_moveIn,20200310_moveIn,20200311_moveIn,20200312_moveIn,20200313_moveIn,20200314_moveIn,20200315_moveIn,20200316_moveIn,20200317_moveIn,20200318_moveIn,20200319_moveIn,20200320_moveIn,20200321_moveIn,20200322_moveIn,20200323_moveIn,20200324_moveIn,20200325_moveIn,20200326_moveIn,20200327_moveIn,20200328_moveIn,20200329_moveIn,20200330_moveIn,20200331_moveIn,20200401_moveIn,20200402_moveIn,20200403_moveIn,20200404_moveIn,20200405_moveIn,20200406_moveIn,20200407_moveIn,20200408_moveIn,20200409_moveIn,20200410_moveIn,20200411_moveIn
130900,沧州市,130000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5311072800000001,0.0,0.44697906,0.48010968,0.527761008,0.4232736,0.538912764,0.459984096,0.38116494,0.20294064,0.105127632,0.07016544,0.0,0.0,0.0,0.016505856000000003,0.00746172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006835104,0.0067541039999999995,0.0,0.007453296000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008929764,0.0,0.0,0.0,0.0059778,0.0,0.0,0.0,0.040380768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09347724,0.09725184000000002,0.06655219200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108528336,0.0,0.09620402400000001,0.097272576,0.0,0.07689006000000001,0.08034552,0.0,0.0,0.0,0.0,0.0
131000,廊坊市,130000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00746172,0.007077456,0.0,0.0,0.007789608,0.0,0.024471072,0.0,0.011079827999999998,0.014257296,0.0,0.0,0.008343000000000001,0.0,0.0,0.007671672000000001,0.011929355999999999,0.011458908,0.0,0.007007472000000001,0.0,0.0067541039999999995,0.0,0.007453296000000001,0.0,0.0102303,0.010523844000000001,0.0,0.0,0.0,0.01610766,0.008929764,0.0,0.0,0.0,0.0089667,0.0061080480000000005,0.0,0.006156648000000001,0.0,0.010519956,0.022509900000000003,0.013002768,0.0,0.0,0.010906812,0.012812904,0.0,0.0,0.037390896,0.0,0.049914144,0.0,0.041693616,0.0,0.06170418,0.09568011600000001,0.0,0.0,0.105618816,0.0,0.0,0.124032384,0.19087358399999999,0.0,0.072954432,0.0,0.07689006000000001,0.176760144,0.0,0.0,0.0,0.0,0.0
131100,衡水市,130000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007077456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007128648,0.006730776000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.007639272000000001,0.007035336,0.007007472000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006730128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087245424,0.027786240000000004,0.05823316800000001,0.04650372,0.041693616,0.0,0.0,0.054674351999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047655216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140100,太原市,140000,0.34224508800000003,0.494076672,0.590537304,0.845483508,0.7620966,0.818821872,0.7651234079999999,0.75999384,0.914387616,0.9668960280000001,0.649201392,0.7435359360000001,0.8208021600000001,0.652966272,0.56888244,0.52011882,0.527761008,0.0,0.456003108,0.37635062399999997,0.0,0.0,0.0,0.0,0.0,0.040554432,0.0,0.0,0.00746172,0.0,0.0,0.0,0.007789608,0.0,0.008157024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009939672,0.0,0.0,0.0,0.019307808,0.01564272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009752076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65297664,0.38267510400000004,0.13951116,0.041693616,0.045028224000000006,0.049363343999999997,0.0,0.31447699199999996,0.131650596,0.19803527999999998,0.0,0.0,0.635665968,0.365841036,0.082460592,0.10943164799999999,0.05956902,0.12302409600000001,0.08034552,0.0,0.0,0.0,0.429722496,0.161275212
140200,大同市,140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010131155999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09172245600000001,0.071809416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140300,阳泉市,140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139536432,0.15906132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140400,长治市,140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010095192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13103208,0.05984118000000001,0.092416464,0.193023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140500,晋城市,140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00746172,0.0,0.0,0.0,0.0,0.0,0.0,0.007384608000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067541039999999995,0.0,0.0,0.0,0.0,0.0,0.010232244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022392288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08377765200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140600,朔州市,140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011192579999999999,0.0,0.0,0.00721548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006443063999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140700,晋中市,140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.210255264,0.09647747999999999,0.05023296,0.0,0.016864847999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.012136392,0.0,0.007384608000000001,0.0,0.010692971999999999,0.0,0.0,0.008343000000000001,0.00342468,0.0,0.82470474,1.717827264,0.0,0.03517668,0.40643337599999996,0.0,0.0,0.0073995120000000005,0.0,0.0,0.0,0.0,0.0,0.010153512,0.0,0.0,0.0,0.005920776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024546564000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016794215999999997,0.0,0.0347328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23764233599999998,0.7913942999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07957764,0.0,0.0,0.0,0.0
