city_baidu_id,name,id,420100_20200117_moveIn,420100_20200118_moveIn,420100_20200119_moveIn,420100_20200120_moveIn,420100_20200121_moveIn,420100_20200122_moveIn,420100_20200123_moveIn,420100_20200124_moveIn,420100_20200125_moveIn,420100_20200126_moveIn,420100_20200127_moveIn,420100_20200128_moveIn,420100_20200129_moveIn,420100_20200130_moveIn,420100_20200131_moveIn,420100_20200201_moveIn,420100_20200202_moveIn,420100_20200203_moveIn,420100_20200204_moveIn,420100_20200205_moveIn,420100_20200206_moveIn,420100_20200207_moveIn,420100_20200208_moveIn,420100_20200209_moveIn,420100_20200210_moveIn,420100_20200211_moveIn,420100_20200212_moveIn,420100_20200213_moveIn,420100_20200214_moveIn,420100_20200215_moveIn,420100_20200216_moveIn,420100_20200217_moveIn,420100_20200218_moveIn,420100_20200219_moveIn,420100_20200220_moveIn,420100_20200221_moveIn,420100_20200222_moveIn,420100_20200223_moveIn,420100_20200224_moveIn,420100_20200225_moveIn,420100_20200226_moveIn,420100_20200227_moveIn,420100_20200228_moveIn,420100_20200229_moveIn,420100_20200301_moveIn
230300,鸡西市,230300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230400,鹤岗市,230400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230500,双鸭山市,230500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230600,大庆市,230600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230700,伊春市,230700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230800,佳木斯市,230800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230900,七台河市,230900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231000,牡丹江市,231000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231100,黑河市,231100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231200,绥化市,231200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232700,大兴安岭地区,232700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310000,上海市,310000,0.8,0.6,0.56,0.46,0.33,0.28,0.31,0.53,0.49,0.51,0.54,0.49,0.19,0.09,0.15,0.2,0.11,0.07,0.12,0.11,0.22,0.14,0.06,0.12,0.15,0.09,0.15,0.19,0.08,0.17,0.16,0.1,0.23,0.17,0.19,0.28,0.23,0.37,0.2,0.18,0.21,0.18,0.16,0.25,0.26
320100,南京市,320100,0.32,0.28,0.21,0.21,0.16,0.13,0.11,0.16,0.15,0.15,0.3,0.2,0.34,0.15,0.28,0.11,0.1,0.15,0.13,0.05,0.15,0.02,0.13,0.07,0.14,0.1,0.12,0.08,0.09,0.04,0.03,0.04,0.16,0.1,0.12,0.06,0.03,0.15,0.17,0.3,0.21,0.1,0.08,0.08,0.17
320200,无锡市,320200,0.14,0.12,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.09,0.0,0.0,0.04,0.02,0.02,0.05,0.05,0.03,0.06,0.03,0.0,0.0,0.05,0.02,0.02,0.06,0.02,0.0,0.02,0.0,0.02,0.03,0.02,0.0,0.0,0.02,0.0,0.03,0.03,0.07,0.03,0.05,0.02,0.03,0.06
320300,徐州市,320300,0.18,0.16,0.13,0.16,0.16,0.12,0.11,0.21,0.39,0.17,0.1,0.0,0.04,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.03,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
320400,常州市,320400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.04,0.03,0.0,0.0,0.04,0.05,0.06,0.1,0.08,0.12,0.03,0.05,0.0,0.05,0.03,0.0,0.07,0.05,0.0,0.0,0.0
320500,苏州市,320500,0.23,0.18,0.15,0.12,0.11,0.09,0.1,0.21,0.23,0.29,0.23,0.12,0.09,0.14,0.06,0.04,0.05,0.13,0.15,0.05,0.04,0.07,0.24,0.04,0.03,0.08,0.19,0.08,0.03,0.05,0.04,0.03,0.1,0.07,0.03,0.02,0.15,0.11,0.18,0.17,0.12,0.07,0.08,0.12,0.08
320600,南通市,320600,0.16,0.15,0.15,0.12,0.11,0.09,0.09,0.1,0.08,0.06,0.06,0.04,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.02,0.0,0.05,0.06,0.04,0.0,0.02,0.04,0.04
320700,连云港市,320700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.05,0.03,0.0,0.0,0.01,0.02,0.0,0.02,0.0,0.02,0.0,0.03,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0
320800,淮安市,320800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.04,0.02,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.0,0.04
320900,盐城市,320900,0.0,0.0,0.0,0.0,0.0,0.09,0.08,0.09,0.07,0.1,0.0,0.03,0.03,0.11,0.0,0.04,0.03,0.07,0.0,0.04,0.03,0.04,0.03,0.04,0.04,0.12,0.0,0.03,0.07,0.06,0.0,0.03,0.06,0.07,0.02,0.05,0.19,0.14,0.17,0.08,0.17,0.09,0.06,0.09,0.03
321000,扬州市,321000,0.0,0.11,0.0,0.09,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.05,0.0,0.03,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.06,0.03,0.03,0.02,0.07,0.03,0.09
321100,镇江市,321100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.11,0.06,0.09,0.02,0.04,0.0,0.0,0.02,0.04,0.02,0.02,0.02,0.0,0.0,0.02,0.05,0.0,0.0,0.03,0.0,0.05,0.03,0.03,0.0,0.0,0.03,0.0,0.0,0.03,0.0,0.03,0.0
321200,泰州市,321200,0.11,0.11,0.11,0.1,0.09,0.09,0.08,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
321300,宿迁市,321300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0
330100,杭州市,330100,0.28,0.27,0.2,0.17,0.15,0.11,0.13,0.2,0.25,0.26,0.13,0.1,0.03,0.05,0.05,0.02,0.05,0.09,0.06,0.03,0.07,0.07,0.04,0.0,0.03,0.02,0.06,0.06,0.07,0.05,0.04,0.05,0.06,0.05,0.09,0.06,0.12,0.05,0.05,0.03,0.08,0.07,0.06,0.08,0.11
330200,宁波市,330200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.05,0.06,0.04,0.0,0.05,0.05,0.0,0.07,0.02,0.04,0.0,0.03,0.02,0.04,0.02,0.0,0.02,0.02,0.04,0.0,0.05,0.0,0.02,0.0,0.04,0.08,0.02,0.06,0.07,0.0,0.03,0.05,0.0,0.04,0.03
330300,温州市,330300,0.22,0.24,0.24,0.28,0.24,0.22,0.16,0.21,0.18,0.1,0.06,0.14,0.02,0.09,0.04,0.01,0.02,0.0,0.02,0.04,0.07,0.03,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.03,0.03,0.0,0.03,0.02,0.0,0.0,0.07,0.03,0.03,0.02,0.06,0.02
330400,嘉兴市,330400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.0
330500,湖州市,330500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.02,0.05,0.0,0.0,0.04
330600,绍兴市,330600,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.03,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.03,0.0,0.0,0.03,0.06,0.06,0.06,0.05,0.06,0.07,0.11,0.02,0.03,0.04,0.07
330700,金华市,330700,0.0,0.11,0.11,0.1,0.1,0.0,0.0,0.0,0.07,0.0,0.0,0.04,0.02,0.02,0.04,0.0,0.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.03,0.0,0.02,0.0,0.0,0.02,0.02,0.0,0.03,0.09,0.04,0.0,0.0,0.0,0.0
330800,衢州市,330800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
330900,舟山市,330900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0
331000,台州市,331000,0.16,0.12,0.13,0.12,0.11,0.08,0.08,0.12,0.19,0.52,0.18,0.03,0.07,0.02,0.02,0.04,0.01,0.1,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.03
331100,丽水市,331100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340100,合肥市,340100,0.47,0.4,0.34,0.3,0.27,0.25,0.21,0.17,0.21,0.18,0.24,0.15,0.08,0.06,0.04,0.19,0.08,0.1,0.13,0.09,0.05,0.19,0.14,0.03,0.14,0.13,0.05,0.12,0.15,0.12,0.1,0.12,0.17,0.05,0.12,0.11,0.17,0.12,0.16,0.24,0.06,0.26,0.11,0.16,0.18
340200,芜湖市,340200,0.0,0.12,0.11,0.11,0.12,0.11,0.13,0.15,0.09,0.12,0.12,0.13,0.12,0.11,0.12,0.22,0.02,0.12,0.18,0.11,0.14,0.04,0.08,0.04,0.1,0.1,0.05,0.12,0.16,0.02,0.05,0.17,0.13,0.07,0.12,0.1,0.07,0.16,0.11,0.09,0.06,0.06,0.12,0.12,0.24
340300,蚌埠市,340300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340400,淮南市,340400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340500,马鞍山市,340500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.04,0.0,0.02,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.07,0.0,0.09,0.05,0.0,0.04,0.02
340600,淮北市,340600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340700,铜陵市,340700,0.1,0.0,0.0,0.0,0.0,0.08,0.07,0.09,0.07,0.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.04,0.02,0.0,0.03,0.03,0.0,0.0,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.02,0.0,0.03,0.0,0.04,0.03,0.05,0.0,0.06,0.04
340800,安庆市,340800,0.59,0.57,0.45,0.43,0.5,0.5,0.39,0.33,0.28,0.24,0.24,0.11,0.04,0.09,0.09,0.06,0.04,0.24,0.04,0.07,0.05,0.02,0.09,0.03,0.04,0.07,0.06,0.1,0.09,0.08,0.06,0.1,0.06,0.08,0.06,0.0,0.12,0.15,0.03,0.04,0.18,0.07,0.18,0.16,0.08
341000,黄山市,341000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
341100,滁州市,341100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.03,0.05,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.03,0.03
341200,阜阳市,341200,0.35,0.34,0.36,0.43,0.38,0.33,0.35,0.49,0.41,0.29,0.34,0.25,0.13,0.11,0.24,0.15,0.12,0.19,0.04,0.16,0.07,0.15,0.05,0.11,0.05,0.13,0.13,0.2,0.11,0.11,0.14,0.08,0.15,0.11,0.06,0.11,0.12,0.17,0.08,0.25,0.22,0.17,0.07,0.18,0.09
341300,宿州市,341300,0.11,0.11,0.1,0.12,0.11,0.09,0.09,0.12,0.11,0.12,0.06,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02
341500,六安市,341500,0.21,0.18,0.18,0.18,0.21,0.19,0.17,0.14,0.15,0.07,0.13,0.04,0.02,0.0,0.08,0.02,0.06,0.06,0.08,0.03,0.03,0.04,0.05,0.02,0.05,0.03,0.0,0.03,0.04,0.03,0.05,0.06,0.08,0.05,0.0,0.12,0.06,0.05,0.05,0.04,0.09,0.09,0.05,0.08,0.18
341600,亳州市,341600,0.12,0.12,0.13,0.14,0.1,0.09,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
341700,池州市,341700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.06,0.05,0.0,0.05,0.0,0.09,0.05,0.0,0.02,0.03,0.02,0.07,0.02,0.02,0.03,0.05,0.06,0.07,0.0,0.04,0.1,0.0,0.0,0.03,0.07,0.06,0.05,0.06,0.03,0.05,0.02,0.07,0.07
341800,宣城市,341800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.02,0.03,0.0,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
350100,福州市,350100,0.23,0.2,0.19,0.2,0.17,0.18,0.17,0.18,0.16,0.14,0.11,0.0,0.03,0.02,0.04,0.02,0.02,0.06,0.02,0.02,0.03,0.0,0.02,0.0,0.03,0.02,0.02,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.05,0.07,0.0,0.03,0.0,0.07,0.03,0.0,0.04,0.06
350200,厦门市,350200,0.17,0.14,0.18,0.14,0.15,0.11,0.1,0.15,0.13,0.1,0.15,0.08,0.03,0.0,0.0,0.0,0.04,0.03,0.0,0.03,0.03,0.04,0.01,0.02,0.03,0.01,0.03,0.0,0.03,0.02,0.0,0.02,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.03,0.08,0.07,0.05,0.02,0.03
350300,莆田市,350300,0.0,0.0,0.11,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350400,三明市,350400,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.02,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.03,0.0,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03
350500,泉州市,350500,0.26,0.24,0.24,0.19,0.19,0.17,0.18,0.19,0.12,0.12,0.07,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.02,0.0,0.03,0.0,0.0,0.06,0.02,0.02,0.02,0.0,0.0,0.0,0.06,0.0,0.05,0.0,0.0,0.0,0.03,0.0,0.0
350600,漳州市,350600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.0,0.06,0.0,0.04,0.0,0.05,0.03,0.0,0.0
350700,南平市,350700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.02,0.0,0.0
350800,龙岩市,350800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350900,宁德市,350900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360100,南昌市,360100,0.49,0.46,0.48,0.43,0.4,0.38,0.45,0.38,0.3,0.28,0.32,0.22,0.28,0.29,0.27,0.2,0.11,0.27,0.31,0.21,0.15,0.14,0.12,0.18,0.17,0.13,0.22,0.13,0.16,0.23,0.21,0.24,0.18,0.17,0.13,0.18,0.15,0.23,0.25,0.16,0.27,0.25,0.17,0.21,0.26
360200,景德镇市,360200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.05,0.02,0.03
360300,萍乡市,360300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
360400,九江市,360400,0.6,0.57,0.52,0.48,0.5,0.5,0.41,0.4,0.29,0.37,0.35,0.33,0.28,0.27,0.3,0.17,0.16,0.24,0.26,0.22,0.22,0.13,0.27,0.18,0.16,0.22,0.19,0.12,0.14,0.22,0.17,0.2,0.17,0.23,0.29,0.32,0.34,0.43,0.35,0.2,0.27,0.33,0.35,0.3,0.26
360500,新余市,360500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360600,鹰潭市,360600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360700,赣州市,360700,0.2,0.18,0.17,0.16,0.14,0.14,0.14,0.16,0.12,0.1,0.0,0.04,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.06,0.0,0.0,0.02,0.0,0.0,0.06,0.0,0.07,0.06,0.02,0.02,0.03,0.04
360800,吉安市,360800,0.13,0.12,0.14,0.16,0.14,0.13,0.13,0.12,0.1,0.09,0.0,0.06,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.06,0.0,0.04,0.02
360900,宜春市,360900,0.37,0.32,0.3,0.29,0.27,0.26,0.22,0.16,0.13,0.15,0.07,0.0,0.07,0.03,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.02,0.02,0.0,0.02,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.0
