city_baidu_id,name,id,20200101_moveIn,20200102_moveIn,20200103_moveIn,20200104_moveIn,20200105_moveIn,20200106_moveIn,20200107_moveIn,20200108_moveIn,20200109_moveIn,20200110_moveIn,20200111_moveIn,20200112_moveIn,20200113_moveIn,20200114_moveIn,20200115_moveIn,20200116_moveIn,20200117_moveIn,20200118_moveIn,20200119_moveIn,20200120_moveIn,20200121_moveIn,20200122_moveIn,20200123_moveIn,20200124_moveIn,20200125_moveIn,20200126_moveIn,20200127_moveIn,20200128_moveIn,20200129_moveIn,20200130_moveIn,20200131_moveIn,20200201_moveIn,20200202_moveIn,20200203_moveIn,20200204_moveIn,20200205_moveIn,20200206_moveIn,20200207_moveIn,20200208_moveIn,20200209_moveIn,20200210_moveIn,20200211_moveIn,20200212_moveIn,20200213_moveIn,20200214_moveIn,20200215_moveIn,20200216_moveIn,20200217_moveIn,20200218_moveIn,20200219_moveIn,20200220_moveIn,20200221_moveIn,20200222_moveIn,20200223_moveIn,20200224_moveIn,20200225_moveIn,20200226_moveIn,20200227_moveIn,20200228_moveIn,20200229_moveIn,20200301_moveIn,20200302_moveIn,20200303_moveIn,20200304_moveIn,20200305_moveIn,20200306_moveIn,20200307_moveIn,20200308_moveIn,20200309_moveIn,20200310_moveIn,20200311_moveIn,20200312_moveIn,20200313_moveIn,20200314_moveIn,20200315_moveIn,20200316_moveIn,20200317_moveIn,20200318_moveIn,20200319_moveIn,20200320_moveIn,20200321_moveIn,20200322_moveIn,20200323_moveIn,20200324_moveIn,20200325_moveIn,20200326_moveIn,20200327_moveIn,20200328_moveIn,20200329_moveIn,20200330_moveIn,20200331_moveIn
330400,嘉兴市,330400,1.6765056,1.1778048,2.2681944,2.6177904,2.3088564,2.3684724,2.20725,2.2751604,2.3709672,2.2975164,2.5405812,2.2293468,1.9888092,1.7236152,1.6883964,1.5521544,1.5493356,1.6304328,1.363068,1.2784068,1.340874,1.2234888,1.2311352,1.1872656,0.6792336,0.6824088,0.8166096,0.8195904,0.7332768,0.6997428,0.6331608,0.4854492,0.490536,0.3791772,0.2610144,0.2145528,0.1996812,0.1665036,0.1664712,0.1700676,0.2091096,0.1963764,0.205092,0.2460132,0.310878,0.3344652,0.3564648,0.5008392,0.6510456,0.7945776,0.9592344,1.0822248,1.1657844,1.3563612,1.4505804,1.5034896,1.5090948,1.4655816,1.4813928,1.700514,1.5649848,1.8066564,1.729512,1.646568,1.6340292,1.7975196,1.8638424,1.6731684,1.8374364,1.8236664,1.7426016,1.7447076,1.74069,1.8258048,1.680588,1.9370988,1.732752,1.70181,1.7450964,1.7780472,1.9572516,1.7513496,2.0092536,1.76499,1.6802964,1.760454,1.7033328,1.6707708,1.6672716,1.7899056,1.6512984
330500,湖州市,330500,0.9124164,0.7811964,1.4044428,1.56006,1.3530564,1.422684,1.2937968,1.3775508,1.4443272,1.4364216,1.5485904,1.3169952,1.2126672,1.0456776,1.016712,0.9975636,1.016064,1.125576,0.9415764,0.9210024,1.0068948,0.9184104,0.9770544,1.0358928,0.6424272,0.5610708,0.498798,0.4105728,0.3354696,0.285606,0.2317896,0.167508,0.1525716,0.1119096,0.0742284,0.0504468,0.047466,0.0418608,0.0464616,0.0576396,0.0665172,0.0696924,0.0824256,0.1048464,0.1308636,0.1671516,0.1938816,0.3513456,0.541242,0.7123464,0.7551144,0.8063064,0.818424,0.8444088,0.912708,0.9173088,0.8937864,0.8909352,0.8993268,1.0086444,0.9137772,1.0963836,1.0425672,0.970542,0.9940968,1.0285704,1.0805076,0.9453024,1.0904868,1.04895,1.0206648,1.0142172,1.0422756,1.156842,1.0613592,1.2095568,1.0875384,1.0561104,1.127682,1.2264372,1.5363108,1.592622,1.8515304,1.5060816,1.2774996,1.2327552,1.169964,1.179198,1.1420028,1.191996,1.121688
330600,绍兴市,330600,1.2037248,0.8933328,1.7089056,1.8880128,1.6321824,1.6771536,1.6669476,1.7742888,1.8946224,1.7496648,1.9765296,1.8013752,1.4500944,1.3345236,1.3800456,1.3506264,1.4193144,1.6770888,1.3915476,1.389474,1.6535664,1.7002548,1.8126828,1.6747884,1.0467144,0.8268804,0.7102728,0.601182,0.4917996,0.4379184,0.3923964,0.317844,0.3216672,0.2416716,0.1693548,0.1467072,0.1251936,0.1045548,0.10125,0.0953208,0.1015416,0.0932472,0.0979128,0.1169964,0.1479384,0.1937844,0.2322108,0.3731832,0.52407,0.6647508,0.87561,1.0122408,1.1407068,1.2664836,1.2291912,1.3195548,1.29438,1.2265668,1.2114684,1.5078312,1.2395916,1.3577868,1.3383792,1.2324312,1.2025908,1.328724,1.5254568,1.2346668,1.2123432,1.264086,1.2348288,1.2222252,1.30329,1.5417216,1.3772592,1.366794,1.2644424,1.2514176,1.2797028,1.3641696,1.765962,1.3909968,1.3622904,1.2827484,1.2401748,1.3267476,1.3716864,1.6132932,1.401948,1.2678768,1.202202
330700,金华市,330700,1.1073996,1.115046,1.6790328,1.8519516,1.6917984,1.6781904,1.6778988,1.8519192,1.942866,2.2172292,2.1663612,1.8106092,1.5755472,1.5144732,1.58112,1.5631056,1.496394,1.6089192,1.4353524,1.4708304,1.783458,1.728864,1.7730576,1.5436656,0.9419328,0.8941104,0.8313192,0.682992,0.5843664,0.5553684,0.4677912,0.318168,0.2952288,0.2131272,0.1486836,0.125388,0.1107108,0.0972324,0.1016712,0.1195236,0.1465776,0.1701324,0.2597508,0.3923316,0.4900824,0.63018,0.6796872,0.830412,1.126872,1.2702096,1.5152184,1.6037028,1.7429904,1.8837036,1.7211528,1.8947844,1.8981864,1.8491976,1.834812,2.1801312,1.8836712,1.996974,2.0273976,1.863324,1.7438328,1.9058652,1.9649628,1.623402,1.6335432,1.8139788,1.7289288,1.6345152,1.7215416,1.7926272,1.62891,1.7480124,1.5968016,1.599264,1.6376904,1.664388,1.7615232,1.5694884,1.6539228,1.525392,1.4454288,1.5568524,1.4696316,1.4393376,1.4291964,1.4401152,1.32759
330800,衢州市,330800,0.386208,0.3754836,0.5757804,0.6469632,0.6159564,0.597942,0.622242,0.7064496,0.8817336,1.1362032,1.8536364,0.9928656,0.737262,0.7738092,1.0343376,1.419282,1.2345048,1.435158,1.2174948,1.1410308,1.3859748,1.3602168,1.3655952,1.085886,0.649134,0.5583168,0.4223988,0.2936088,0.2231388,0.1911276,0.143046,0.1000836,0.100116,0.0700164,0.0551772,0.0517104,0.0419904,0.0404676,0.043416,0.0458136,0.0498312,0.0465588,0.0485028,0.0613656,0.0986256,0.0831708,0.0731592,0.1055592,0.1348164,0.1833516,0.2046384,0.24786,0.2939976,0.2990196,0.2965248,0.3274668,0.3192372,0.3211812,0.3437316,0.4027968,0.3556872,0.401922,0.372438,0.3436344,0.3551688,0.3936276,0.4159512,0.3464856,0.3607092,0.3691656,0.3642732,0.3578256,0.3801816,0.4501008,0.381186,0.42444,0.3972564,0.3918456,0.403704,0.4289436,0.5048244,0.4218156,0.4313736,0.419094,0.41796,0.4375944,0.425898,0.4332852,0.4255416,0.419418,0.405162
330900,舟山市,330900,0.280908,0.258066,0.4321836,0.4900176,0.4128408,0.402084,0.353484,0.4237272,0.4151088,0.364338,0.4488696,0.3648564,0.3602556,0.3075084,0.3021948,0.2873556,0.3038796,0.3595428,0.3524472,0.3602556,0.4176684,0.406134,0.4046436,0.3521556,0.2148768,0.1723032,0.1507572,0.1340388,0.1123632,0.0997596,0.0932472,0.0793152,0.0728352,0.0691092,0.051192,0.0489564,0.0506412,0.047466,0.0460404,0.047628,0.0603288,0.0542376,0.0556632,0.0654156,0.0716688,0.0844344,0.0811296,0.1159272,0.13122,0.1349136,0.1797228,0.2201256,0.2470824,0.2560248,0.2664576,0.263574,0.286092,0.2661012,0.2663928,0.2949048,0.242838,0.2711556,0.2631852,0.2473092,0.2394036,0.2544048,0.2588436,0.2339928,0.2754648,0.249642,0.2572884,0.2541132,0.2310444,0.253854,0.2332476,0.2873232,0.2603016,0.248508,0.250452,0.2569644,0.2858328,0.2424816,0.2885868,0.2707668,0.2566728,0.2755944,0.254178,0.2334096,0.2690496,0.283824,0.2555064
331000,台州市,331000,0.7082316,0.7291944,0.9914076,1.1510748,1.0765548,1.1044512,1.1871036,1.308474,1.3865904,1.2291912,1.375866,1.1875248,1.05786,1.0415628,1.0911348,1.1236968,1.2675204,1.4991156,1.3326444,1.4124456,1.7346312,1.7044668,1.7310996,1.5894144,0.785052,0.4960764,0.4364928,0.3696192,0.3143124,0.2875176,0.2328912,0.1877904,0.1669248,0.1165104,0.0579636,0.0433512,0.035478,0.0337608,0.0339876,0.0369036,0.0391068,0.041958,0.0459756,0.0595836,0.0681048,0.091854,0.1043928,0.1404216,0.1855548,0.2309148,0.357048,0.5154516,0.7190856,0.9916344,1.0309356,1.2750048,1.3317372,1.2832668,1.2601008,1.4984352,1.2082608,1.233468,1.2636648,1.1913804,1.0362816,1.1095704,1.1142684,0.9669456,0.9099864,1.0360548,0.9513612,0.921132,0.9632196,0.947376,0.8575632,0.9316944,0.8631036,0.8713332,0.900234,0.972162,1.0480752,1.0581192,1.03518,0.9520092,0.9252468,1.002132,0.941058,0.9492552,1.0127592,0.9171144,0.8619048
331100,丽水市,331100,0.337446,0.3038148,0.4625424,0.535572,0.5351184,0.5134104,0.531846,0.5994324,0.6778404,0.6450192,0.7602984,0.664686,0.5946372,0.5480136,0.6095736,0.6409044,0.652536,0.7280604,0.6881436,0.7302636,0.8996832,0.9082692,0.910602,0.7999884,0.398034,0.329994,0.2350944,0.1655964,0.1233792,0.1085076,0.0716688,0.0417312,0.0300996,0.01944,0.0143856,0.0138348,0.0136404,0.0133812,0.0147096,0.0152928,0.0160056,0.015066,0.0161352,0.0159732,0.0182736,0.0207684,0.0225828,0.031752,0.0557604,0.13041,0.1874988,0.2319192,0.2857032,0.29241,0.2914056,0.3071196,0.2936088,0.2993436,0.3207276,0.358506,0.3171636,0.3608388,0.3255876,0.291762,0.2786724,0.3056292,0.3093228,0.2749464,0.308286,0.3180384,0.31428,0.3123036,0.3240648,0.3674484,0.345546,0.3809916,0.3452544,0.3341736,0.3412692,0.3710448,0.4323132,0.3928824,0.4085316,0.3658608,0.3729564,0.3858192,0.3809916,0.4098924,0.431406,0.3776544,0.3690684
340100,合肥市,340100,2.1791916,2.114748,3.3706044,3.4693596,3.6617508,3.2351076,3.204846,3.6311328,3.8784744,3.67983,3.8239452,3.4293456,3.5200008,3.2073408,3.4051104,3.2704884,3.475224,3.8058336,3.95361,3.8725452,4.726674,4.3123428,3.8136096,2.94759,1.9902996,2.7406188,2.8861596,2.737152,2.2800852,2.016252,1.5641748,1.3485204,1.4160744,1.1631276,0.8389008,0.8161236,0.7548876,0.8191368,1.0585728,1.5281136,1.0953144,0.71442,0.641196,0.6422652,0.6717816,0.635202,0.6406776,0.8653068,0.8459316,0.8606736,0.8977068,0.9503244,1.0525464,1.2420216,1.4973336,1.4904324,1.4730984,1.4305896,1.488132,1.5440868,1.7944416,1.889568,1.5128856,1.44909,1.4866416,1.5835176,1.6016292,1.6978248,1.9543032,1.622592,1.6919604,1.7252352,1.8193896,1.8238932,2.040228,2.449926,1.9595844,1.9510632,1.975752,2.1777984,2.3843484,2.3984748,2.771496,2.1736512,2.1820752,2.105352,2.2231584,2.1100824,2.4793776,2.6996652,2.2102308
340200,芜湖市,340200,0.7528464,0.6676344,1.0439928,1.121688,1.1308896,1.1124864,1.1161152,1.239948,1.297944,1.1060064,1.170936,1.111482,1.0688436,1.0295748,1.119582,1.1315052,1.2214152,1.409724,1.5188796,1.6505208,1.99989,2.0418804,2.1476988,2.0607372,1.2008736,1.044414,0.8597016,0.7099488,0.5350536,0.4475736,0.3471984,0.3059208,0.3407508,0.2784456,0.226152,0.2367792,0.2143908,0.2361636,0.2480868,0.2737152,0.2416392,0.1777464,0.1681884,0.1847772,0.193104,0.1750248,0.1693548,0.2304936,0.2329884,0.2432916,0.256122,0.2558628,0.2756268,0.2936736,0.3928176,0.4204548,0.4301424,0.4434264,0.434808,0.4530492,0.4515912,0.494262,0.4352616,0.4251852,0.4277124,0.4543776,0.4965624,0.4775112,0.5338872,0.4912164,0.5191776,0.5267268,0.5367384,0.6003072,0.5798304,0.6654312,0.569106,0.5695596,0.5882544,0.6298236,0.7261812,0.6412932,0.7433856,0.6509808,0.623376,0.6151788,0.6251256,0.665982,0.6704532,0.7377156,0.6895368
340300,蚌埠市,340300,0.5860836,0.5612004,0.912222,1.0319076,0.9888804,0.9407016,0.9774432,1.09269,1.2194064,1.0251036,1.1473488,1.0752912,1.1499732,1.2422484,1.4001984,1.4436144,1.5887016,1.8130392,1.9858932,2.1298464,2.3944572,2.1748824,1.9789272,1.5237072,0.938952,1.0059876,0.7864128,0.6069492,0.44307,0.3619404,0.2773116,0.2163996,0.2270268,0.1725948,0.1379268,0.136728,0.1228932,0.1333908,0.1212084,0.11016,0.1102572,0.105462,0.1040364,0.1034532,0.1092204,0.1056564,0.0998568,0.1153116,0.1186812,0.1294704,0.1401948,0.1525716,0.1834812,0.2226528,0.291924,0.3094524,0.3205008,0.3130164,0.309582,0.3324888,0.3498228,0.3767796,0.3663792,0.3537108,0.3679992,0.3806028,0.4110588,0.3967704,0.4381128,0.3955716,0.4312116,0.4465044,0.4583952,0.4650372,0.4838616,0.5462316,0.4858704,0.4941648,0.5075136,0.5492124,0.6653664,0.5952204,0.661122,0.6001776,0.6047136,0.562464,0.6096384,0.6794928,0.7002288,0.6734664,0.6128784
340400,淮南市,340400,0.567324,0.4986684,0.829116,0.9296208,0.8585028,0.7813908,0.800442,0.9088524,0.992088,0.841914,0.9321156,0.9241128,0.9242748,0.9548928,1.1120976,1.0993644,1.265058,1.461888,1.6733304,1.8726228,2.2983264,2.3474448,2.3965632,1.9693692,1.2396564,1.0747728,0.7931844,0.5629176,0.423144,0.3511512,0.29727,0.2700216,0.2968488,0.2434536,0.2012688,0.1774872,0.1461564,0.143046,0.1415232,0.151794,0.1405836,0.1222452,0.1155384,0.1169316,0.1257444,0.1115208,0.1034208,0.1251288,0.1262628,0.1236708,0.135432,0.1444068,0.1583064,0.193266,0.292896,0.3335904,0.3321972,0.3232872,0.3130164,0.3538728,0.3568212,0.3592188,0.3388392,0.3370572,0.35154,0.3984876,0.4666572,0.426708,0.4088232,0.369522,0.4030884,0.4130028,0.4570992,0.5313276,0.5132808,0.5001264,0.4645512,0.4585896,0.4810104,0.5622696,0.723168,0.65934,0.6262272,0.5816448,0.5756508,0.53946,0.6008256,0.7911432,0.744066,0.6266484,0.6141744
340500,马鞍山市,340500,0.5678748,0.4289112,0.8491716,0.9491256,0.850176,0.8669916,0.8219556,0.8985168,1.000188,0.842076,0.9527544,0.9151056,0.8241264,0.8410392,0.8806968,0.8635896,0.8933004,1.120554,1.1476728,1.140966,1.3155372,1.2855672,1.321758,1.2512556,0.7263108,0.6171552,0.5095224,0.4114476,0.3115584,0.2579688,0.2254716,0.202176,0.2204496,0.177876,0.1543536,0.1582416,0.1478088,0.133974,0.1296324,0.1365984,0.144504,0.1255824,0.1284984,0.1431756,0.1410372,0.1202364,0.1089936,0.1448928,0.1528632,0.15471,0.1721088,0.1852632,0.2197692,0.2621484,0.3246804,0.3400056,0.3347568,0.3386772,0.3447684,0.3715632,0.362232,0.3874392,0.3746412,0.35397,0.3719844,0.392364,0.4355532,0.426384,0.4313088,0.4044816,0.4330584,0.440154,0.4568076,0.5430564,0.5139612,0.521154,0.487782,0.4906656,0.4925448,0.5281848,0.6497496,0.5717628,0.5842044,0.5541048,0.5411124,0.5058936,0.519372,0.5843664,0.5599368,0.5643108,0.5496984
340600,淮北市,340600,0.4094388,0.3641436,0.6489396,0.7241724,0.668412,0.6011496,0.6177708,0.7179516,0.8126244,0.6979932,0.7529436,0.6968916,0.7001964,0.7238484,0.807246,0.8281116,0.9079452,1.0267236,1.134162,1.2384252,1.405998,1.34946,1.390932,1.0321344,0.608796,0.6994836,0.541728,0.39609,0.2985336,0.2477628,0.20088,0.1790424,0.1885356,0.1308636,0.113238,0.1095768,0.1098684,0.1080864,0.1067256,0.1297296,0.1303128,0.1105812,0.1033236,0.1032264,0.1087668,0.0937332,0.0974592,0.1138536,0.1153764,0.1279476,0.1502388,0.1811484,0.2403756,0.256122,0.2863836,0.2993436,0.3125628,0.304236,0.293868,0.3237084,0.3147012,0.3280824,0.3151224,0.3192372,0.3321324,0.357858,0.3896748,0.3690684,0.3982284,0.3496608,0.371952,0.3899016,0.39771,0.4297212,0.427194,0.4582332,0.4128408,0.4107672,0.43092,0.4564836,0.547722,0.5124384,0.511434,0.4563864,0.4567428,0.4223664,0.4664952,0.5149008,0.527472,0.5027508,0.465588
340700,铜陵市,340700,0.2536596,0.2450736,0.3977748,0.4411584,0.4166964,0.4257684,0.4350348,0.4956876,0.5608764,0.436104,0.4682448,0.4862268,0.4896936,0.497502,0.590166,0.6399,0.7762392,0.992412,0.7557948,0.7836588,0.9871632,1.085238,1.1439792,0.9971748,0.5632092,0.4970484,0.3559788,0.2823984,0.2211624,0.1945296,0.1496232,0.1453464,0.1602504,0.1255176,0.1092528,0.1023192,0.094932,0.0910116,0.0948348,0.0909144,0.0886788,0.0715068,0.0629532,0.0730944,0.073548,0.0631152,0.0603936,0.0824904,0.0798984,0.0808056,0.0857304,0.0874152,0.09801,0.1101276,0.1646568,0.179334,0.1735344,0.18144,0.1865916,0.1987092,0.1986768,0.2038932,0.1767744,0.1788156,0.1891512,0.1897344,0.2302992,0.21546,0.2064204,0.2011392,0.2097576,0.2158812,0.218376,0.2684016,0.2591676,0.2623428,0.224046,0.2261196,0.2398572,0.2733912,0.3894156,0.322542,0.2904984,0.2591352,0.2559276,0.2339928,0.2787696,0.349596,0.3060828,0.2761452,0.2577744
340800,安庆市,340800,0.6449544,0.7822008,1.115856,1.2900384,1.1607624,1.2261132,1.3704876,1.6121916,1.899288,1.41426,1.607688,1.575288,1.5478128,1.7001252,2.0285964,1.9781172,2.3460516,2.7311904,2.50047,2.5614144,3.2705208,3.0590136,2.8583604,1.9134792,0.976374,0.7890696,0.5683608,0.438858,0.3407832,0.2946456,0.2354508,0.2188296,0.2354832,0.1867536,0.1634256,0.1612548,0.1528632,0.1460592,0.148554,0.1421712,0.1398708,0.1228932,0.1105488,0.1204632,0.1148256,0.1126224,0.1024488,0.1304424,0.1389636,0.1573344,0.1530576,0.1752516,0.21303,0.2261196,0.2669436,0.3020328,0.306504,0.3138912,0.3398436,0.4313412,0.3484944,0.3613896,0.3279852,0.3267216,0.335988,0.3674808,0.4179924,0.3742524,0.3720816,0.3691332,0.3784968,0.3910032,0.4233708,0.520182,0.4628664,0.468666,0.4428108,0.4441716,0.4500684,0.4955256,0.6580764,0.5333364,0.525204,0.5105268,0.5143176,0.5006448,0.550638,0.6699348,0.6221448,0.5782752,0.5689116
341000,黄山市,341000,0.2210328,0.2524284,0.3948912,0.4461156,0.3569508,0.363852,0.3938544,0.4508136,0.5195988,0.4375944,0.5242968,0.4454352,0.4237596,0.4407372,0.4791312,0.5304204,0.5904576,0.7036632,0.7234272,0.7292916,0.8679312,0.8174844,0.7447464,0.5861484,0.372762,0.326592,0.217728,0.1564596,0.1117476,0.0904608,0.0724464,0.0646704,0.0719604,0.0576072,0.0479844,0.0452628,0.0427356,0.0407916,0.0420552,0.0434484,0.0402408,0.0343764,0.0315576,0.0343116,0.0348948,0.0387504,0.0367416,0.0490536,0.0510948,0.053298,0.0649944,0.0831384,0.1043928,0.1157652,0.119718,0.11907,0.1219536,0.118098,0.115344,0.1347192,0.1235088,0.1270404,0.1229256,0.1127196,0.121986,0.12231,0.143694,0.1270404,0.1261008,0.1355292,0.142236,0.1407132,0.1618056,0.2187648,0.1907064,0.1839024,0.18387,0.1909656,0.2061936,0.2315304,0.31023,0.2249856,0.2159136,0.2228796,0.2163348,0.2046708,0.2153952,0.2652912,0.2249856,0.2051244,0.2181168
341100,滁州市,341100,0.919188,0.7077132,1.3082796,1.4509044,1.2220632,1.2078072,1.2391056,1.3790412,1.5324552,1.286766,1.5202728,1.6399584,1.447956,1.5178104,1.8279432,1.8667908,2.0080224,2.4233256,2.6792208,2.9765556,3.7395108,3.3360012,2.8328292,2.4388452,1.4630868,1.3221468,0.9764064,0.700164,0.5327532,0.4767012,0.3697164,0.4109616,0.613008,0.3428568,0.2514888,0.2419308,0.209142,0.2155248,0.2058372,0.2084292,0.2047032,0.16524,0.1619028,0.1599264,0.1607688,0.16281,0.1676376,0.177876,0.1952424,0.2095308,0.3991032,0.4479948,0.5738688,0.3021948,0.4358772,0.5514156,0.54108,0.525528,0.6052644,0.626454,0.6156324,0.6985116,0.6108048,0.6009228,0.6464448,0.6809832,0.7762068,0.7039872,0.9735228,0.6923232,0.7092036,0.7348644,0.7214832,0.8999748,0.8000208,0.8109072,0.7674588,0.757026,0.7762392,0.846936,1.0582812,0.9152676,0.9173736,0.863622,0.8548092,0.8140824,0.8497548,1.0394568,1.0621368,0.923724,0.907686
341200,阜阳市,341200,1.0501812,1.184544,1.6771212,2.0383164,1.8708408,1.8804312,2.0278512,2.4275052,2.9373516,2.2248756,2.412828,2.4511248,2.8310796,3.1400784,3.7520172,3.66849,3.9905136,4.5158472,4.8297384,5.2236576,5.6908008,4.5887796,4.2866172,3.3313032,1.8730764,1.4591988,1.0314216,0.7677828,0.6157296,0.5510916,0.4523364,0.4123548,0.470124,0.3760344,0.3303828,0.3070548,0.2698596,0.2645136,0.2659716,0.2880684,0.2986308,0.280746,0.2686932,0.261144,0.2565108,0.256284,0.2438424,0.265032,0.279288,0.2806812,0.2924424,0.3210516,0.387504,0.4554792,0.5393304,0.5284116,0.5267916,0.502686,0.49572,0.5562108,0.6059448,0.6438204,0.6283332,0.6383124,0.704052,0.6705504,0.7565724,0.7785396,0.8123976,0.7777944,0.841428,0.861516,0.8599932,0.8933328,0.93231,0.9746568,0.9189936,0.937008,0.9440712,0.9758232,1.1123568,1.0406232,1.0984248,1.0212804,1.0291536,0.9409608,0.9416088,1.027728,1.0982304,1.054944,1.016226
341300,宿州市,341300,0.918054,0.8574984,1.3978332,1.6779312,1.4946768,1.4222628,1.4647068,1.73421,2.0304432,1.6163712,1.7641152,1.7385192,1.8162144,2.0425932,2.4728328,2.497716,2.7262656,3.1874796,3.49272,3.7133964,4.3069968,4.0313052,3.828708,3.1572828,1.7091648,1.7865684,1.1333844,0.7166556,0.5072544,0.4070736,0.3467124,0.3108132,0.3596724,0.2630232,0.2241108,0.2132892,0.2008476,0.2119608,0.2134188,0.2291976,0.2301696,0.206388,0.2050272,0.2033424,0.2019492,0.1811808,0.18306,0.196668,0.2154276,0.2321784,0.2623104,0.3784644,0.4882032,0.474012,0.5276664,0.5923692,0.5898744,0.568944,0.5654772,0.6346188,0.6482592,0.6896016,0.6549012,0.6676992,0.6764472,0.7069032,0.8082828,0.7512264,0.7624044,0.708588,0.7616592,0.7905924,0.7810344,0.8829972,0.9001044,0.8914536,0.859086,0.8693892,0.87966,0.9377532,1.2144492,1.129302,1.0323936,0.945108,1.0031364,0.8585352,1.0159344,1.174662,1.198314,1.0399752,0.9883296
341500,六安市,341500,0.8335872,0.7136424,1.1304036,1.3551948,1.2098808,1.1989296,1.2709224,1.4924088,1.6440732,1.3148892,1.4971716,1.5988752,1.4871924,1.5860772,1.9547568,1.8849024,1.978992,2.367792,2.610306,2.8629936,3.553146,3.5547012,3.5907948,2.7661176,1.3369536,1.1615076,0.8242236,0.6055236,0.4801032,0.3966732,0.33696,0.3148632,0.3485592,0.2784456,0.2357748,0.219834,0.2032128,0.2024676,0.2053512,0.1940436,0.1844208,0.1687392,0.1608984,0.1631988,0.163134,0.1646244,0.150498,0.1787184,0.1904148,0.1964736,0.20574,0.229554,0.2667492,0.2910492,0.3757752,0.3905496,0.4025376,0.4071708,0.4303692,0.4765716,0.4942944,0.4998024,0.4667868,0.4692816,0.497016,0.525528,0.63018,0.5897772,0.5639868,0.5248476,0.5589648,0.5828112,0.5949612,0.7402428,0.6947208,0.6734988,0.6401268,0.6456672,0.669546,0.7387524,0.9999288,0.9085284,0.8588916,0.8754804,0.8214048,0.7431264,0.811458,1.0490472,1.0002528,0.863298,0.821826
341600,亳州市,341600,0.6753456,0.7683012,1.0961568,1.3430448,1.249668,1.211274,1.3254516,1.6017912,1.9771776,1.4543388,1.6078824,1.6110252,1.8760572,2.140344,2.6048304,2.5008588,2.64222,3.1743252,3.5301744,3.6199224,3.8842092,3.1668732,2.8763424,2.2014828,1.2753936,1.0655712,0.710208,0.5261436,0.4064904,0.3734424,0.327726,0.3228012,0.3759696,0.295812,0.265356,0.2432916,0.2196072,0.2223288,0.2110212,0.2243052,0.2153304,0.2115396,0.2189268,0.2181816,0.2189268,0.1966032,0.2128356,0.2366496,0.2560572,0.271998,0.2837916,0.3091608,0.3678696,0.3950208,0.4617972,0.48033,0.473688,0.4499064,0.4303368,0.489726,0.5235516,0.5677128,0.5463288,0.5419224,0.6009228,0.560682,0.612036,0.6127488,0.6306336,0.567324,0.6145632,0.62208,0.5980068,0.6470604,0.6549336,0.6878196,0.6596316,0.6599232,0.6679584,0.6540588,0.8028396,0.756864,0.7634736,0.7093656,0.7265052,0.6652692,0.6780672,0.7862508,0.8374752,0.7619184,0.7207704
341700,池州市,341700,0.2942892,0.2899476,0.4572936,0.5410152,0.4602744,0.4777056,0.4909896,0.5833944,0.62775,0.4964004,0.5760072,0.5552388,0.5403024,0.5368032,0.6101244,0.634554,0.710856,0.8520228,0.8806644,0.8683524,1.0430208,0.9878436,0.958392,0.7430616,0.4382424,0.481464,0.3140532,0.2368764,0.1691604,0.1367928,0.1041336,0.09234,0.0999864,0.083592,0.0644112,0.0663876,0.0584496,0.0618516,0.0631476,0.0640224,0.0627588,0.0549504,0.0472068,0.0505116,0.054432,0.0540756,0.0522612,0.0626616,0.0703404,0.0717012,0.0834624,0.0976536,0.121986,0.1463832,0.178038,0.1764504,0.1824768,0.1777464,0.181926,0.1934604,0.2034396,0.2053188,0.1927476,0.1834812,0.1915488,0.2024028,0.2293596,0.2236896,0.2116692,0.2057724,0.220806,0.2257632,0.2293272,0.2829168,0.2748492,0.267786,0.2370708,0.243972,0.2500632,0.268434,0.339876,0.3326184,0.2910168,0.2835648,0.261306,0.2531088,0.2784132,0.3210192,0.300186,0.2850552,0.2744928
341800,宣城市,341800,0.5050836,0.4574556,0.7369704,0.8008632,0.7423812,0.7731288,0.7718652,0.824256,0.9474408,0.793476,0.9270936,0.8319024,0.7606224,0.7838856,0.8386092,0.915624,0.985284,1.2491496,1.0601928,1.1442708,1.5220224,1.4826888,1.4950008,1.2850812,0.9127404,0.7969752,0.517428,0.3438936,0.2608524,0.2183436,0.1771632,0.1609632,0.1742148,0.147582,0.1220184,0.1112616,0.0925344,0.084564,0.083268,0.0836568,0.0900072,0.0884196,0.0833652,0.0929556,0.096228,0.0934416,0.0919512,0.1155384,0.1289844,0.1662444,0.173502,0.1747656,0.1970244,0.1947564,0.2618568,0.2939328,0.2999592,0.3093552,0.3056616,0.3454812,0.3285684,0.3434724,0.3307716,0.3241944,0.331776,0.3488508,0.3974184,0.3860136,0.3701376,0.3583764,0.3823848,0.370332,0.3928824,0.488754,0.4740444,0.4719708,0.42444,0.4417092,0.4520124,0.4889808,0.6225012,0.5491152,0.5720544,0.5467176,0.4992516,0.489078,0.4716468,0.54756,0.5225796,0.5007096,0.4920588
