city_baidu_id,name,province_id,420100_moveOut_sum,420100_moveOut_sum_before,420100_moveOut_sum_after
330900,舟山市,330000,4.7517840000000004e-05,0.0,4.7517840000000004e-05
331000,台州市,330000,0.17260128323999996,0.17145152711999997,0.0011497561200000002
331100,丽水市,330000,0.0,0.0,0.0
340100,合肥市,340000,0.7566061608,0.75464347572,0.00196268508
340200,芜湖市,340000,0.16028852184,0.15848948592,0.0017990359199999998
340300,蚌埠市,340000,0.0,0.0,0.0
340400,淮南市,340000,0.0,0.0,0.0
340500,马鞍山市,340000,0.0003673026,0.0,0.0003673026
340600,淮北市,340000,0.0,0.0,0.0
340700,铜陵市,340000,0.028336311000000003,0.028124133120000002,0.00021217788
340800,安庆市,340000,0.6835756471199999,0.6816536046,0.0019220425200000002
341000,黄山市,340000,0.0,0.0,0.0
341100,滁州市,340000,0.0006778598400000001,0.00046274004000000006,0.0002151198
341200,阜阳市,340000,0.5377720053599999,0.53433154008,0.00344046528
341300,宿州市,340000,0.0726363774,0.07232949756,0.00030687984000000003
341500,六安市,340000,0.342136467,0.34120687536000005,0.0009295916400000001
341600,亳州市,340000,0.093034008,0.093034008,0.0
341700,池州市,340000,0.0006230293199999999,0.0,0.0006230293199999999
341800,宣城市,340000,7.849872e-05,0.0,7.849872e-05
350100,福州市,350000,0.33256946304,0.331873929,0.00069553404
350200,厦门市,350000,0.30913171776,0.308152107,0.00097961076
350300,莆田市,350000,0.02528592876,0.02528592876,0.0
350400,三明市,350000,0.013690179359999999,0.013690179359999999,0.0
350500,泉州市,350000,0.30587704703999996,0.30530556612,0.0005714809200000001
350600,漳州市,350000,0.00019189872000000002,0.0,0.00019189872000000002
350700,南平市,350000,4.8736079999999994e-05,0.0,4.8736079999999994e-05
350800,龙岩市,350000,0.0,0.0,0.0
350900,宁德市,350000,0.0,0.0,0.0
360100,南昌市,360000,0.84096541872,0.8368045135200001,0.0041609052
360200,景德镇市,360000,0.00840894048,0.0082886652,0.00012027528
360300,萍乡市,360000,0.0,0.0,0.0
360400,九江市,360000,0.8582780249999998,0.8536138473599999,0.00466417764
360500,新余市,360000,4.8736079999999994e-05,0.0,4.8736079999999994e-05
360600,鹰潭市,360000,0.0,0.0,0.0
360700,赣州市,360000,0.26714574036,0.26692161012,0.00022413023999999997
360800,吉安市,360000,0.20966228567999998,0.20947047119999998,0.00019181448
360900,宜春市,360000,0.39044227824,0.38983732488,0.0006049533600000001
361000,抚州市,360000,0.23691549708,0.23644342908000002,0.00047206799999999997
361100,上饶市,360000,0.28079683884000006,0.28045384272000007,0.00034299612
370100,济南市,370000,0.17975055384,0.17950535388,0.00024519996
370200,青岛市,370000,0.19890312047999997,0.19836549756,0.00053762292
370300,淄博市,370000,0.0,0.0,0.0
370400,枣庄市,370000,0.00025814376,0.0,0.00025814376
370500,东营市,370000,0.0,0.0,0.0
370600,烟台市,370000,0.00977233248,0.00977233248,0.0
370700,潍坊市,370000,0.018458772480000003,0.017872257960000002,0.00058651452
370800,济宁市,370000,0.06076170612000001,0.06061433796000001,0.00014736816
370900,泰安市,370000,0.00039663432,0.00039663432,0.0
371000,威海市,370000,0.0,0.0,0.0
371100,日照市,370000,0.0,0.0,0.0
-999,莱芜市,370000,0.0,0.0,0.0
371300,临沂市,370000,0.09579707999999999,0.09516658896,0.00063049104
371400,德州市,370000,0.0001598454,0.0,0.0001598454
371500,聊城市,370000,0.0,0.0,0.0
371600,滨州市,370000,0.00018020879999999998,0.0,0.00018020879999999998
371700,菏泽市,370000,0.23542900776,0.2348995626,0.00052944516
410100,郑州市,410000,1.0900090328399998,1.0839662838,0.006042749040000001
410200,开封市,410000,0.20159881668,0.20143897128,0.0001598454
410300,洛阳市,410000,0.31512110724,0.31465783908,0.00046326816
410400,平顶山市,410000,0.22535831988000002,0.2248779348,0.00048038508
410500,安阳市,410000,0.23229064008,0.23194828548000002,0.0003423546
410600,鹤壁市,410000,0.0,0.0,0.0
410700,新乡市,410000,0.26355355560000004,0.26331467688000004,0.00023887872
410800,焦作市,410000,0.061249938479999995,0.06107454432,0.00017539416
410900,濮阳市,410000,0.043352103960000006,0.043299771480000006,5.233248e-05
411000,许昌市,410000,0.24722652815999996,0.24631708607999997,0.00090944208
411100,漯河市,410000,0.28279210212,0.28180502316,0.00098707896
411200,三门峡市,410000,0.00027103896,0.0,0.00027103896
411300,南阳市,410000,1.0370786011199997,1.03132960992,0.005748991199999999
411400,商丘市,410000,0.49941888768000003,0.49776180912,0.0016570785600000001
411500,信阳市,410000,2.24955217872,2.2425837714,0.00696840732
411600,周口市,410000,0.6485480719199999,0.6472144101599999,0.0013336617599999999
411700,驻马店市,410000,1.01543209956,1.01335629636,0.0020758032000000003
420100,武汉市,420000,165.8776968,164.38483440000002,1.4928624
420200,黄石市,420000,6.25379751756,6.20926634844,0.04453116912
420300,十堰市,420000,3.12603544944,3.07375217208,0.05228327736
420500,宜昌市,420000,4.6546375734000005,4.57571131272,0.07892626068
420600,襄阳市,420000,6.4952333071199995,6.44322210228,0.052011204840000005
420700,鄂州市,420000,7.131833963279999,7.05467898792,0.07715497536
420800,荆门市,420000,5.19303142548,5.14914975324,0.04388167224
420900,孝感市,420000,22.017421331639994,21.76936293996,0.24805839168000002
421000,荆州市,420000,10.38530548476,10.28217948588,0.10312599888
421100,黄冈市,420000,20.839680327239996,20.53060840692,0.30907192031999997
421200,咸宁市,420000,8.449587770399999,8.344109803679999,0.10547796672000001
421300,随州市,420000,5.02362282852,4.9959545828400005,0.02766824568
422800,恩施土家族苗族自治州,420000,3.1290803398800002,3.0443917878,0.08468855208
430100,长沙市,430000,1.9394298471599998,1.93229495892,0.007134888240000001
430200,株洲市,430000,0.3084486642,0.30438148896,0.00406717524
430300,湘潭市,430000,0.20391601608,0.20358164808,0.00033436800000000003
430400,衡阳市,430000,0.36684570816,0.3659668614,0.00087884676
430500,邵阳市,430000,0.24569571888,0.24477921684,0.0009165020400000001
430600,岳阳市,430000,0.8330011196399999,0.8273427318,0.00565838784
430700,常德市,430000,0.48672620064,0.48568536036,0.00104084028
430800,张家界市,430000,4.7517840000000004e-05,0.0,4.7517840000000004e-05
430900,益阳市,430000,0.26541414828000004,0.26465058072000003,0.0007635675600000001
431000,郴州市,430000,0.0931078476,0.09288823392000001,0.00021961368
431100,永州市,430000,0.13302621252,0.13257109296,0.00045511956000000007
431200,怀化市,430000,0.14031975060000001,0.14009446368,0.00022528692
431300,娄底市,430000,0.25186297787999995,0.25178447915999996,7.849872e-05
433100,湘西土家族苗族自治州,430000,0.0006135102,0.00039663432,0.00021687588
440100,广州市,440000,1.0379621361600002,1.0317750937200003,0.006187042440000001
440200,韶关市,440000,0.0,0.0,0.0
440300,深圳市,440000,1.0233680648399999,1.0152173232,0.00815074164
440400,珠海市,440000,0.18545395176,0.18472633524,0.0007276165199999999
440500,汕头市,440000,0.00014255352,0.0,0.00014255352
440600,佛山市,440000,0.20217279239999994,0.20090369735999997,0.00126909504
440700,江门市,440000,0.0006610572000000001,0.0006610572000000001,0.0
440800,湛江市,440000,0.022308942240000004,0.022213906560000003,9.503568000000001e-05
440900,茂名市,440000,0.00021986316,0.0,0.00021986316
441200,肇庆市,440000,0.0,0.0,0.0
441300,惠州市,440000,0.10136537316000001,0.09992479788000001,0.0014405752800000001
441400,梅州市,440000,0.0,0.0,0.0
441500,汕尾市,440000,5.233248e-05,0.0,5.233248e-05
441600,河源市,440000,0.0,0.0,0.0
441700,阳江市,440000,0.0,0.0,0.0
441800,清远市,440000,0.00039663432,0.00039663432,0.0
441900,东莞市,440000,0.2895761761199999,0.2863265274,0.00324964872
442000,中山市,440000,0.013459721400000001,0.013331845080000002,0.00012787632
445100,潮州市,440000,0.00014255352,0.0,0.00014255352
445200,揭阳市,440000,0.0,0.0,0.0
445300,云浮市,440000,0.0,0.0,0.0
450100,南宁市,450000,0.34414078608,0.34393342283999995,0.00020736324000000003
450200,柳州市,450000,0.07284201372,0.072540846,0.00030116772
450300,桂林市,450000,0.21566404548,0.21566404548,0.0
450400,梧州市,450000,0.0,0.0,0.0
450500,北海市,450000,0.07950151943999999,0.07924337567999999,0.00025814376
450600,防城港市,450000,4.8736079999999994e-05,0.0,4.8736079999999994e-05
450700,钦州市,450000,0.0,0.0,0.0
450800,贵港市,450000,0.0,0.0,0.0
450900,玉林市,450000,0.007139343240000001,0.006838175520000001,0.00030116772
451000,百色市,450000,0.0,0.0,0.0
451100,贺州市,450000,0.0,0.0,0.0
451200,河池市,450000,0.0,0.0,0.0
451300,来宾市,450000,0.0,0.0,0.0
451400,崇左市,450000,0.0,0.0,0.0
460100,海口市,460000,0.22441090176,0.22379990256,0.0006109991999999999
460200,三亚市,460000,0.21981278123999998,0.21930523848,0.00050754276
460300,三沙市,460000,0.0,0.0,0.0
460400,儋州市,460000,0.0,0.0,0.0
500000,重庆市,500000,2.04092278884,2.03528966652,0.00563312232
510100,成都市,510000,0.8581129988399999,0.85639990392,0.0017130949199999999
510300,自贡市,510000,5.233248e-05,0.0,5.233248e-05
510400,攀枝花市,510000,0.0,0.0,0.0
510500,泸州市,510000,0.0,0.0,0.0
510600,德阳市,510000,0.0,0.0,0.0
510700,绵阳市,510000,0.0,0.0,0.0
510800,广元市,510000,0.0,0.0,0.0
510900,遂宁市,510000,0.0,0.0,0.0
511000,内江市,510000,5.233248e-05,0.0,5.233248e-05
