id,t2m_mean,t2m_max,t2m_min
211282,269.15948975726667,284.65654166666667,254.28937499999995
211300,271.2868182977737,285.858375,257.16245833333335
211402,272.6972964594928,286.32604166666664,259.1762083333333
211404,272.3596498531231,286.424,258.9005833333334
211421,273.4969542362399,286.31908333333337,260.27795833333334
211422,272.536886672851,285.6160000000001,258.48420833333336
211481,273.410600146877,287.07829166666664,260.0793333333334
220102,267.33941396103904,284.347375,252.129625
220103,266.8148329081633,284.5042916666667,252.02883333333338
220105,266.9667334956709,284.3142916666667,251.91504166666667
220106,267.1378109152752,284.32258333333334,252.10716666666664
220112,267.3022135899814,284.012875,251.9613750000001
220113,266.51411170377236,284.00645833333334,251.45787499999994
220122,266.3560874304266,283.7078333333334,251.67470833333334
220182,265.69976318027204,283.5107083333334,251.06666666666663
220183,266.2656126314161,284.1198333333334,251.49725000000004
220202,266.38430156153373,283.32300000000004,251.03329166666674
220203,266.5614242424243,283.06591666666674,251.02133333333333
220204,266.75993147031534,283.5282499999999,251.27250000000004
220211,266.32534844619664,282.1308333333333,250.85866666666664
220221,266.83399083951764,283.41012500000005,250.93562500000004
220281,265.71772363945576,281.09633333333335,249.8530833333333
220282,266.3704756106989,281.1884583333333,250.3275833333333
220283,266.05756215213364,282.553875,250.62825
220284,266.9703896876932,282.5759166666666,251.10237500000002
220303,268.353297541744,284.5475833333333,253.42350000000002
220322,267.99944897959176,284.485375,253.02649999999997
220323,267.66566485003085,284.0629583333333,252.26095833333332
220381,267.4269048778602,284.13516666666663,252.37958333333336
220382,268.1099303880643,284.52250000000004,253.30412500000003
220402,268.128278795609,283.9599166666666,252.91904166666666
220421,268.09740711966595,283.2907083333333,252.89562499999997
220422,268.050688388992,284.0142916666667,252.814625
220502,267.6092388682747,280.5063333333333,252.561
220521,267.1256053648732,280.5110833333334,251.3278333333333
220523,267.5806933750773,282.53999999999996,252.2651666666666
220524,267.7586491960421,281.9509583333333,252.371
220581,268.04474617346943,282.9807083333333,252.70662500000003
220582,267.56248848175636,280.48650000000004,251.311375
220602,265.38649323593063,279.768625,247.30724999999998
220605,264.91086541434754,279.453375,247.13754166666664
220621,265.76968278447754,279.3547916666667,249.20995833333336
220622,266.46752817718004,281.18350000000004,250.4871666666667
220623,263.3957402210883,276.8521666666667,244.02154166666662
220681,264.9267759353742,279.3122916666667,246.38245833333337
220702,265.52231972789116,283.46479166666666,250.80733333333333
220721,266.2548939393938,283.632,251.63625
220722,267.3039020562772,284.09295833333334,252.9426666666667
220723,266.5132606292517,284.24145833333336,251.96279166666667
220781,265.4934941249227,283.4852916666667,250.79937500000003
220802,266.56412762832406,285.49375,252.34091666666674
220821,265.78916369047613,285.3855833333334,251.65404166666667
220822,267.38763245980203,285.5140833333333,253.1169583333334
220881,266.8543625541127,284.8713333333333,252.76937499999997
220882,266.0692398732221,285.37325000000004,251.35654166666663
222401,267.2953433441559,279.96316666666667,251.88008333333335
222402,268.07770585961663,280.76425,253.16054166666666
222403,265.33983198051953,279.83812500000005,249.73574999999997
222404,267.8470218769325,280.620375,253.64650000000003
222405,268.6444366110081,281.64954166666666,253.8440416666667
222406,266.5110605287569,279.36179166666665,250.85924999999997
222424,266.6522531307977,279.7015416666666,251.44770833333337
222426,266.51374679189837,279.04516666666666,250.44358333333335
230102,264.85195585961645,283.1693333333333,250.48912500000003
230104,264.58160262059374,282.79125,250.48104166666664
230109,264.63202438930136,282.6897916666667,250.37420833333337
230110,264.8537137832405,283.19925,250.50679166666671
230111,264.1427738095238,281.9753333333334,250.26537499999998
230112,264.81511819727876,282.8449166666667,250.37975000000006
230113,265.07883368119974,283.36291666666665,250.5707083333333
230123,263.68626337353123,280.6814583333334,252.31958333333338
230124,264.78188547464435,281.65358333333324,251.8025
230125,264.6586586270872,282.5540833333333,250.9640833333334
230126,263.4065151128633,281.3551666666667,250.25941666666665
230127,263.46142439703146,281.07795833333336,250.18716666666668
230128,262.67672823902296,280.07633333333337,249.90108333333333
230129,265.0901422773655,282.39683333333335,251.2684583333333
230183,265.0590797773655,282.1515,250.53041666666664
230184,265.3889051097712,282.36037500000003,250.3225
230204,263.6707514687693,281.7566666666667,250.83875
230205,264.04651155689567,282.48833333333334,250.99349999999995
230206,264.20299369975265,283.10558333333336,251.302375
230207,263.8006203617811,280.64866666666666,250.55858333333333
230208,263.8725814007421,282.12629166666665,251.29183333333336
230221,264.31929514533084,282.20525,251.27075000000002
230223,262.86753076685216,281.3772083333334,249.72966666666673
230224,265.07488180272117,284.200625,251.56337500000004
230225,263.3194943568336,280.538625,250.94487500000002
230227,263.2501583565246,281.3339583333334,250.57224999999997
230229,262.443751971243,280.9227916666666,249.49395833333332
230230,262.40771965831783,280.7272083333333,249.5812500000001
230231,262.84056439393936,281.2017916666667,249.48595833333334
230281,262.32964374613476,280.4676666666666,249.96312500000002
230300,265.6634475108226,280.68920833333334,254.17533333333333
230400,263.3108402520099,279.82604166666675,251.3847916666667
230502,265.1784726345083,281.8005,253.6175833333333
230503,264.81203242888057,281.1470416666666,253.22562499999995
230521,265.0774701607917,281.5914583333334,253.62033333333332
230522,265.33253664192955,281.075875,253.8975833333333
230523,265.4797355055658,280.6297083333333,254.11149999999998
230524,263.94401155689553,280.05420833333335,250.96291666666664
230603,264.09309937384046,282.17237499999993,250.19199999999998
230604,264.2394320114409,282.396125,250.3255
230605,264.42763388991966,282.7483333333334,250.2533333333333
230606,264.7475077690167,283.0365,250.294
230621,264.80388941713045,282.7729166666666,250.318
230622,265.18808487940635,283.54204166666665,250.53725
230623,263.7112146722325,281.95233333333334,250.22033333333331
230624,264.48451944186763,282.71887499999997,250.66012500000002
230703,261.0133294294991,279.32466666666664,247.1157083333333
230704,262.0307833178727,280.0589166666667,249.00270833333335
230705,260.7785081168832,278.6487916666667,246.32754166666675
230706,262.1039395485468,280.0761666666668,249.02275
230707,262.2878914270253,280.305,249.74879166666665
230708,261.8101621830551,279.5255,248.20379166666666
230709,261.6073435374149,279.23341666666676,247.27624999999998
230710,262.0040728973408,280.1945,249.17425000000003
230711,261.6660939625851,279.40837500000004,248.66479166666667
230712,262.55211120129866,280.96391666666665,250.00316666666663
230713,260.2474611162646,278.68966666666665,246.88866666666672
230714,262.4808155921459,281.29270833333334,249.90091666666672
230715,262.1479553184911,280.15408333333335,249.53204166666663
230716,261.96012623685834,279.8425416666667,249.17779166666662
230722,261.56413288497225,280.82529166666666,249.157375
230781,261.3748293908472,279.56275,248.92420833333333
230800,263.97122920531854,280.2385,251.94691666666674
230900,265.01400401978964,280.8294166666667,253.035875
231002,266.166728664193,282.2940416666666,251.61562499999994
231003,266.08431497371674,282.05929166666664,252.21237499999998
231004,265.47389691558436,281.3777083333333,251.39245833333334
231025,264.57173276128634,280.9857083333333,251.72591666666665
231081,265.7147875695733,280.50487499999997,252.07091666666668
231083,264.31823627860234,280.49791666666664,249.94299999999996
231084,266.0985929576377,281.167125,250.7183333333334
231085,265.6855773423006,281.3372083333333,251.42025
231086,266.4160068413728,280.6384166666667,252.3671666666667
231100,261.53651542207785,280.0227916666667,249.35983333333334
231202,263.3270185915276,281.0198749999999,249.97979166666673
231221,263.43137353123086,281.23116666666664,249.92600000000004
231222,264.19331505102014,281.7049166666667,250.19195833333336
231223,263.6003302411874,281.6334999999999,249.78224999999998
231224,262.4497997835498,280.2846666666666,249.6029166666667
231225,263.26418896876936,281.52204166666667,249.61995833333336
231226,262.2955266697588,280.2492916666667,249.04008333333329
231281,264.09993150896725,282.16587499999997,250.0923333333333
231282,264.46833360389616,282.23920833333335,250.17341666666667
231283,262.79891021181203,280.9378749999999,249.67079166666664
232700,258.95487453617807,276.86341666666664,247.75225000000003
310112,282.81536158781705,293.4490416666667,275.7538333333334
310113,282.6510395021645,292.5169583333333,275.8295833333334
310114,282.57858317872603,293.7426666666667,275.4318333333334
310115,282.9210327380952,290.70133333333337,276.1555833333334
310116,282.99282946815094,293.3860833333334,276.2477916666666
310118,282.7718144325913,293.8081666666667,276.06825
310120,283.1419233920841,292.2263333333333,276.1777083333333
310230,282.4867843228199,290.821375,275.8693333333334
320111,281.723429808287,294.1225,273.6612916666666
320113,281.79104881725425,294.1272916666666,273.898125
320114,281.92121266233767,294.04962499999993,273.9864166666666
320115,281.96412217841686,294.07891666666666,274.1641666666666
320116,281.58079618893015,294.1093333333333,273.5446666666667
320117,282.0661044372294,294.00179166666663,274.3911666666666
320118,282.31398991187376,294.04870833333325,274.7174583333333
320205,282.212645060297,294.30533333333335,275.0224583333333
320206,282.25779665275206,294.50041666666664,275.2048750000001
320211,282.5533200757576,293.57395833333345,276.08054166666665
320281,281.88438663419913,294.235,274.5740833333333
320282,282.39499826066793,294.301625,275.43379166666665
320305,280.2387600881262,292.74375,271.6694583333333
320312,280.4426260049475,293.00600000000003,271.6804583333333
320321,280.44183024118746,292.9394583333334,271.65541666666655
320322,280.3901299860854,292.85441666666674,271.9053333333333
320324,280.5260804344464,292.56754166666667,271.99458333333337
320381,280.07161603277666,292.06733333333335,271.64070833333335
320382,279.89273890692635,292.1026666666666,271.4614166666667
320411,281.95525834879425,294.27883333333335,274.8363333333333
320412,282.1993804885589,294.49212499999993,275.1126666666667
320413,282.13350753710574,294.4791666666667,274.99470833333334
320481,282.15414877087187,294.3055833333333,274.77116666666666
320505,282.52245701917127,293.46758333333327,275.94895833333334
320506,282.7510428262214,292.72391666666664,276.96245833333325
320507,282.52629939703155,294.2153333333334,275.62100000000004
320509,282.86755786178117,294.0015833333334,276.8447916666667
320581,282.2454674551638,293.9937083333334,275.0299583333333
320582,281.8961374845392,293.89883333333324,274.5828333333334
320583,282.545632923624,294.05258333333336,275.550125
320585,282.3353872912801,293.063875,275.315125
320602,281.92352365491655,293.7434583333333,274.49333333333334
320612,281.61071471088434,292.66383333333334,274.08850000000007
320621,281.22383777829305,292.94829166666665,273.39954166666666
320623,281.35107826994437,290.728,274.32141666666666
320681,281.9484463512677,290.7307916666667,275.15320833333334
320682,281.42097101113166,293.66875,273.52512500000006
320684,281.99007475262823,292.850625,274.75770833333337
320700,279.77327121985167,291.3245833333333,271.8735416666667
320802,298.79233754638216,300.20420833333327,297.04474999999996
320803,280.7421823206555,292.43195833333334,272.09799999999996
320804,280.5395349799011,292.29491666666667,272.1385833333333
320826,280.3204493274584,292.06558333333334,271.7051666666667
320829,281.34332510049467,292.87674999999996,273.7823333333334
320830,281.47545694186755,293.07458333333335,274.0255
320831,281.3051616032777,293.28749999999997,273.301
320902,280.5897742346939,292.38416666666666,271.421625
320904,280.74851008812607,291.7639583333334,272.4107916666667
320921,280.1334119124923,290.41995833333334,272.9345416666667
320922,280.2076709956711,290.75941666666665,272.5787916666667
320923,280.40929243970305,291.9822916666665,271.4695833333333
320924,280.3947103432281,292.02804166666664,271.62875
320925,280.63964892547926,292.332625,271.58012499999995
320981,281.0706886595547,292.7995833333333,273.0275833333334
321000,281.3218604669142,293.1127916666667,273.57141666666666
321100,281.77261765615333,294.1363333333333,274.28445833333336
321203,281.51606292517,293.9414166666666,274.02945833333337
321204,281.4138592300558,293.9797916666667,273.7441666666668
321281,281.03387067099567,293.03891666666664,272.83537499999994
321282,281.5819449211503,293.9552083333333,274.0454166666667
321283,281.6614425247371,294.02958333333333,274.3568333333333
321300,280.6147698283859,292.3385416666667,272.267125
330104,283.2389395098949,294.39070833333335,276.59908333333334
330105,298.79233754638216,300.20420833333327,297.04474999999996
330106,283.08810559678426,294.00825000000003,275.98579166666667
330109,283.21327152906616,293.9962083333333,276.21633333333335
330110,282.2889921150278,293.7035833333333,275.4693333333333
330111,282.9852971938775,293.68004166666657,276.07829166666664
330122,282.52678242888067,293.177625,275.49370833333325
330127,282.36123956400735,292.5104166666667,274.73558333333335
330182,282.89081501236853,292.828375,276.11625000000004
330185,281.4496539502165,292.55020833333333,274.00899999999996
330204,283.65308661873837,293.3024583333333,277.14545833333335
330206,283.9566812384043,291.0893333333333,278.03929166666666
330212,283.4527559910327,294.610125,276.4029583333333
330225,284.35788331014226,293.11920833333335,277.7210833333334
330226,283.2616969310452,294.06783333333334,275.7282083333334
330281,283.64071726190474,294.28679166666666,276.8177916666666
330282,283.25581153370445,291.68045833333343,277.2189583333333
330283,283.28375386518246,294.205625,275.9811666666667
330304,285.0432277365491,294.0093333333333,276.5424166666666
330305,285.231840020099,289.9742916666667,278.9405833333333
330324,283.5232271954236,293.03495833333335,275.0126666666667
330326,284.9533332560297,294.12845833333336,276.73020833333334
330327,285.4294188698206,293.400625,277.97662499999996
330328,283.69427353896106,293.634,275.28058333333337
330329,283.93530241187375,293.35954166666664,275.5133333333333
330381,284.1932427334569,294.0443333333333,275.43716666666666
330382,284.39073736085334,293.68066666666664,275.9005000000001
330402,283.05865093537415,293.8182083333333,276.5967083333333
330411,283.08332297464443,294.5839166666667,276.587625
330421,283.04056655844164,294.12379166666665,276.7545833333334
330424,283.23978637136673,292.4948333333334,277.1091666666666
330482,283.15586869975266,293.046625,276.7718333333333
330483,283.0476635745207,294.69270833333337,276.44525
330502,282.98395021645024,293.7305,277.22154166666667
330503,282.8290921846011,293.9903749999999,277.0915416666666
330521,282.45427980055655,294.10091666666665,275.8229166666667
330522,282.32935783859006,294.29979166666664,275.31070833333337
330523,282.0058981910946,293.9402916666667,274.6537083333333
330602,298.79233754638216,300.20420833333327,297.04474999999996
330603,283.6143972634508,294.42187499999994,276.837375
330604,283.7424906849103,294.4967083333334,276.98325000000006
330624,282.8326662028448,293.7311666666667,275.24895833333335
330681,283.284749536178,294.3181666666667,275.98358333333334
330683,283.2143813388993,294.01454166666673,275.79445833333335
330702,284.1345528370439,294.2507083333334,276.3064166666667
330703,283.9877496134817,294.13341666666673,276.15175000000005
330723,283.9399949366109,294.13095833333335,275.9003333333333
330726,282.6329379251701,293.64254166666666,275.34725000000003
330727,283.42554897186136,294.17425000000003,275.11537500000003
330781,283.2755694959802,293.3544583333333,276.0169166666667
330782,283.50597271181203,293.9003333333334,276.05916666666667
330783,283.7675714285714,294.25875,275.7897916666667
330784,284.3605722789116,294.6278749999999,276.0877916666667
330802,283.70280774582574,294.32766666666674,275.917875
330803,283.57972101113165,294.0541666666667,275.843
330822,283.5651045145331,294.13091666666656,275.79829166666667
330824,283.306934175943,293.7592916666667,275.326875
330825,283.8595910636982,294.08120833333334,275.97962500000006
330881,284.7547341914038,295.1998333333332,276.7539583333334
330900,283.4022079854668,288.886125,277.6131666666667
331002,284.9073502628324,294.9649166666666,277.0079166666667
331003,283.8726465677178,294.0455,275.57345833333335
331022,284.09921502009905,293.97712499999994,276.7992083333333
331023,283.0789114100185,293.7935416666666,275.3300833333333
331024,283.33486123995067,293.89708333333334,274.841375
331081,285.4667543676561,294.1464583333333,277.5509583333333
331082,284.0559515306123,294.287125,276.27612500000004
331102,284.0922840909092,293.8055416666666,276.00816666666657
331121,284.07591643475575,293.8221666666666,275.7750833333334
331122,284.2447578849722,294.2572916666667,275.7306249999999
331123,283.3398063543599,293.78475,274.716375
331124,283.74978559833016,293.5455833333333,275.59441666666663
331125,284.4170775355597,293.92637500000006,276.19870833333334
331126,284.1633852040817,292.7817083333333,274.855375
331127,283.9085919526902,293.209,275.3577916666666
331181,283.563130063389,293.05829166666666,274.5792916666667
340102,281.913257034632,294.4537916666667,273.2009166666666
340104,281.81092087971547,294.4630416666667,273.06575
340121,281.6248743042671,294.233375,273.01604166666664
340122,281.7288306277056,294.3677916666667,272.9599166666667
340123,282.01312890383423,294.5004583333333,273.40462499999995
340124,282.1493021026592,294.0485416666666,273.76675000000006
340181,282.14072630643176,293.7299583333333,274.11812499999996
340202,282.3099055735931,294.0403333333334,274.5537499999999
340207,282.2554202999382,293.892125,274.4799999999999
340221,282.59917002937533,294.2599583333334,274.9061666666667
340222,282.4672057823128,294.167625,274.65183333333334
340223,282.53431346629554,294.2116666666667,274.7495416666667
340225,282.3675301097711,293.925,274.5393333333334
340303,281.4645898654918,293.72375,272.88212500000003
340321,281.26795180117506,293.51866666666666,272.7407083333333
340322,281.2605632343846,293.46683333333334,272.73479166666664
340323,281.09772267316026,293.47020833333335,272.61375
340402,281.577071969697,294.0582083333334,273.0412083333334
340404,298.79233754638216,300.20420833333327,297.04474999999996
340405,281.4671260435992,293.82954166666667,272.93920833333334
340422,281.67470910636985,294.0366250000001,273.2715416666667
340506,282.1327050865803,293.9540416666667,274.38145833333334
340521,282.3769165507112,294.02329166666664,274.71066666666667
340522,281.994814896413,293.834375,273.9588333333333
340523,281.8823246366729,294.0697083333334,273.64820833333334
340604,280.7069830705009,293.39525,271.9199999999999
340621,280.88147317563397,293.4207916666666,272.31266666666664
340706,282.5677968460111,293.94770833333337,274.74825
340722,282.3012490337043,293.52808333333337,274.128375
340811,282.73856706091533,293.62575,274.7667083333333
340822,282.34267207792215,293.1532083333334,274.53508333333326
340824,280.125339131107,291.25337499999995,271.49083333333334
340825,281.76571455627703,292.21537499999994,274.0653750000001
340826,282.80048098330246,293.36750000000006,275.3420416666666
340827,283.1883355751391,294.06487500000003,275.5709166666666
340828,279.5826965831788,291.0180416666666,270.05804166666667
340881,281.1951331941866,292.7303333333333,272.5495
341003,281.7480059910327,292.663375,273.44845833333335
341021,282.297861549165,292.38416666666666,274.41579166666673
341022,282.38307003710577,292.3040416666667,274.47645833333337
341023,281.75830349412496,292.442125,273.28512500000005
341024,282.32799829931975,292.04008333333326,274.0470833333333
341102,281.36671378324047,294.1712916666667,272.9363333333334
341103,281.3672181508967,294.2476666666666,272.73775
341122,281.3673688543599,294.04920833333335,273.1596666666667
341124,281.57418166357445,294.2130416666667,273.04850000000005
341125,281.43584029066164,294.20958333333334,272.64475
341126,281.4535821351268,293.7523333333333,272.868875
341181,281.39422773654917,293.69591666666673,273.53837500000003
341182,281.3644817176871,293.8407083333334,272.9085416666667
341202,281.31020326994445,293.6773333333333,272.9162083333334
341203,281.32274489795924,293.816625,272.9556250000001
341204,298.79233754638216,300.20420833333327,297.04474999999996
341221,281.31347155225717,293.3883333333334,273.09625
341222,281.2088691249226,294.0035833333334,273.0140833333333
341225,281.3646781462585,293.63420833333333,273.0000833333333
341226,281.43733665739023,293.9216666666667,272.95816666666667
341282,281.2137925556585,293.8199583333333,273.11100000000005
341302,280.74018800247364,293.2079999999999,272.02641666666665
341321,280.63277299783556,293.34062499999993,271.4787083333334
341322,280.6344512987012,293.41450000000003,271.5964583333333
341323,280.8157855210265,293.084375,272.17879166666665
341324,280.90111096938773,293.070625,272.3179166666667
341502,281.82050289888696,294.24675,273.2282916666667
341503,281.55384624304264,293.79720833333334,272.94987499999996
341522,281.67122506957344,294.01320833333335,273.143625
341523,281.2794943181819,293.4134583333334,272.3794583333333
341524,280.75056076066795,292.8312916666667,271.4370833333333
341525,280.59944387755087,292.54949999999997,271.388
341602,280.9533865182437,293.79766666666666,272.5680833333333
341621,280.9858577999382,293.69983333333334,272.67900000000003
341622,281.0648463203463,293.60837499999997,272.76574999999997
341623,281.20114996907853,293.8255,272.94508333333334
341702,282.6893759276439,293.8150416666666,274.8235833333333
341721,283.0084827226346,293.7729166666666,275.2425
341722,282.3143677334571,293.15816666666666,273.9963333333333
341723,282.1926519403216,293.57400000000007,274.01075
341802,282.61475823283854,294.3537916666666,274.91158333333334
341821,282.6135465754483,294.246375,275.2305
341822,282.51584059987624,294.41045833333334,275.2376666666667
341823,282.41513995825596,294.027125,274.5020833333334
341824,281.65919990723563,292.57349999999997,273.7392916666667
341825,281.7258055813234,292.9725416666667,273.589875
341881,281.95314482838575,293.59504166666665,274.29754166666663
350111,286.42830337816946,295.91116666666665,278.9544583333333
350121,286.3409353741497,295.81458333333336,278.1644583333334
350122,285.81519395485475,294.82962499999996,278.4687083333334
350124,286.53383344928875,295.90504166666665,277.24937499999993
350125,286.0892294758814,296.03825,277.092875
350181,287.3451101963512,293.82824999999997,281.7902083333333
350212,288.1276948824985,297.02320833333334,280.73158333333333
350302,287.29697800711193,296.73945833333335,279.21183333333335
350303,286.60997398732223,296.22350000000006,278.7050416666667
350304,287.7930635049475,296.32375,280.4727916666667
350305,287.84569410946204,294.00983333333335,282.2105416666667
350322,286.2002489950525,295.9291666666666,277.734625
350402,286.34550340136053,294.68475,276.14458333333334
350403,286.4793747680891,294.9159166666667,275.97262500000005
350421,285.72632842455164,294.1029166666666,275.59916666666663
350423,286.0272187306742,294.52608333333336,275.64449999999994
350424,285.65712774427953,295.00462500000003,276.1710416666666
350425,286.3922019557822,294.8699166666667,275.81783333333334
350426,287.0301966218306,295.86445833333335,277.1972916666667
350427,286.26868031076066,294.62499999999994,276.22783333333336
350428,285.1727282390227,294.30279166666656,275.1689166666667
350429,284.8499730596784,294.32899999999995,274.713375
350430,285.2340056818182,295.38637500000004,275.844
350481,286.5469012832405,294.84437499999996,275.69649999999996
350503,289.3282519325912,297.3292916666667,282.11787499999997
350504,288.4060682204701,297.2695,280.5859583333334
350505,288.35493622448973,297.07512500000007,281.0090833333333
350524,287.32167234848487,295.6812916666667,278.1304583333333
350525,286.7594992656152,295.4929583333333,277.747625
350526,286.45540275201006,295.348125,276.4163750000001
350582,289.27850104359925,295.3349583333333,283.4784583333333
350583,288.33210470779215,296.650875,280.94891666666666
350602,288.613283665739,296.02804166666675,281.27950000000004
350622,289.74223415275196,296.76287499999995,282.539375
350623,289.4338988868273,296.39875,283.165
350624,289.4059228896102,296.1152916666667,282.154
350625,288.2398085575139,296.5027916666666,280.52145833333327
350626,290.34396567718005,296.701625,284.71791666666667
350627,287.8928354205319,295.0443333333333,279.66849999999994
350628,288.3895035946197,295.44045833333325,280.7670416666666
350629,287.4593342996289,295.0128333333333,278.20970833333325
350681,289.53882100340144,297.4658333333333,282.6470833333333
350702,286.8267545609152,295.4448333333333,277.614
350703,285.21391991342,293.4672916666667,276.4390416666667
350721,286.10757057823133,294.465,276.9967083333334
350722,284.296071080705,293.7101666666667,274.911625
350723,284.77287155998755,295.26608333333337,275.6630833333333
350724,285.37347151360547,293.92266666666666,276.1545833333334
350725,285.22573511904756,293.5207916666667,275.67858333333334
350781,284.7772206246135,294.141,275.43599999999986
350782,283.7516710343229,292.64233333333334,274.484
350783,286.409457096475,294.73875000000004,277.0154166666667
350802,286.76376631106984,294.36949999999996,276.33608333333336
350803,288.33902589672243,295.029875,278.84804166666675
350821,286.53726824366106,295.26179166666674,276.98237500000005
350823,287.33375023191104,295.0990416666666,277.24570833333337
350824,287.0788555194805,295.2135,277.8012916666667
350825,286.4052715290661,294.7284166666667,275.91375
350881,286.9906633812617,294.9350416666667,276.7237083333334
350902,284.2988835034012,293.46250000000003,275.628125
350921,286.46564308905386,295.4069166666667,279.98837499999996
350922,285.46490955473104,294.47541666666666,276.0894583333333
350923,285.00351232993205,293.5336666666667,274.8145833333333
350924,283.7553516156463,292.5864583333334,274.9560833333333
350925,284.2772886518244,293.0362083333333,275.47937500000006
350926,285.3001382575757,294.52770833333335,277.1081666666667
350981,285.1736695269017,294.342375,277.71416666666664
350982,284.7756013837353,293.9880416666666,276.5843333333333
360103,284.1680465367964,295.56558333333334,277.0559166666667
360112,283.8476734307359,295.0395416666667,276.6719583333333
360121,284.46909948979595,295.94291666666663,277.6670833333334
360123,283.04483031849094,294.1116666666667,275.822125
360124,284.9069353354977,296.26058333333333,278.1849583333333
360222,283.5838275742115,293.214875,275.73904166666665
360281,284.6684717455163,294.64862500000004,276.61466666666666
360302,284.6174113713667,298.237625,276.11099999999993
360313,284.41562461348167,298.57933333333335,275.7200833333333
360321,284.0742724180582,297.87766666666664,274.87325
360322,284.37783074366115,297.4391666666666,276.12812499999995
360323,284.20833476345086,297.07433333333336,275.82145833333334
360402,283.19955979437225,294.116625,275.92783333333335
360421,283.09631327303657,294.7300833333333,275.836625
360423,282.38449053030297,293.90416666666675,274.2189166666667
360424,282.44342833951765,293.6936666666667,273.93233333333336
360425,283.43897777520095,294.50524999999993,276.2936666666667
360426,283.10570145330865,294.5662083333334,275.61129166666666
360427,283.155723562152,294.26620833333334,275.92012500000004
360428,283.8226365955473,294.16179166666666,276.7650416666666
360429,283.5579875541125,294.0731666666667,276.2135416666667
360430,283.4957344619667,294.052875,275.95
360481,282.9043855132961,294.95845833333334,275.235875
360502,284.54240097402595,296.2289583333333,277.853
360521,284.09925050247375,295.49066666666664,277.08891666666665
360622,285.3416258116884,296.8535416666667,277.29837499999996
360681,285.35311170377247,296.7293333333333,277.0817083333333
360702,286.1340417053186,296.30829166666666,278.346375
360703,285.8063760435993,296.14620833333333,278.0600416666667
360721,286.2205020871984,296.13941666666665,278.27016666666674
360722,286.73035598330256,295.95441666666665,278.5180833333333
360723,285.4454255179345,294.53787500000004,277.19616666666667
360724,284.89921312615957,294.7885,276.83945833333325
360725,284.4375238868274,293.7595416666666,276.04545833333333
360726,286.77793804112554,295.71424999999994,278.0318333333334
360727,286.7676747062461,295.48475,277.970125
360728,287.05298504174397,295.5743333333333,278.2772916666667
360729,286.65009121830553,294.98516666666666,277.80979166666674
360730,285.1849256725416,295.47816666666665,276.6490833333333
360731,286.51174528447734,295.90220833333336,278.10074999999995
360732,285.6436234925789,296.25708333333336,277.4938333333333
360733,286.94296285559676,295.94058333333345,278.30841666666674
360734,287.03402044681496,294.9789583333333,278.0083333333334
360735,286.3133339131107,295.66937499999995,277.5774166666667
360781,286.804745825603,295.95529166666665,278.22675000000004
360802,285.458613752319,297.44545833333336,278.29454166666665
360803,285.94751874613496,297.76250000000005,278.38970833333326
360821,285.0629145794682,296.91474999999997,278.04737500000005
360822,285.5669211889301,297.618125,277.99700000000007
360823,285.0118341063698,297.3463333333333,277.7409166666666
360824,284.8551849489796,297.418125,277.1225416666667
360825,285.3873482142857,297.4688333333333,277.46183333333335
360826,285.8440548469388,297.39329166666664,278.29124999999993
360827,284.421849296537,296.05816666666664,276.61570833333343
360828,285.7187251468769,296.98033333333336,278.2477083333333
360829,284.20241956555356,296.2859583333333,276.31008333333335
360830,284.3764320887444,296.78749999999997,276.21887499999997
360881,284.0357016465678,297.2372083333333,275.4712083333333
360902,283.99598484848485,295.73837499999996,276.26779166666665
360921,283.13044905689554,293.7516666666666,275.79474999999996
360922,283.00864382343843,294.01587500000005,275.19441666666665
360923,284.1867858688931,294.9143333333334,276.73799999999994
360924,282.7585066094621,293.0649166666667,274.93399999999997
360925,281.9335318491033,292.6216666666667,274.15495833333335
360926,282.64667404916514,293.64075,274.23133333333334
360981,284.7935817486086,296.9085416666666,277.5660833333333
360982,284.8139197588127,297.0241666666667,277.77466666666663
360983,283.84270098948673,294.78045833333334,276.83520833333336
361002,285.26503826530626,297.107625,277.73675000000003
361021,285.2591440553494,296.7535833333333,276.712125
361022,285.4966421614101,296.3712083333333,276.6613333333334
361023,285.00857587353124,295.99812499999996,276.4319583333333
361024,284.95964737940625,297.3874583333333,277.02104166666663
361025,284.9846461038962,297.21558333333337,276.89225000000005
361026,284.70585818645634,296.54829166666667,276.1629583333333
361027,285.3856435915274,297.104125,276.9662916666666
361028,285.15795972479896,296.52383333333336,276.38691666666665
361029,285.23807560296825,296.831625,277.66216666666674
361030,285.2872624458874,295.415875,276.6042916666667
361102,298.79233754638216,300.20420833333327,297.04474999999996
361103,284.9783161332714,295.37483333333324,276.45870833333333
361121,284.5925724721706,294.97249999999997,275.6949583333334
361123,283.94360231137904,294.3824166666667,275.58312499999994
361124,284.8823641001855,295.35395833333337,275.76158333333336
361125,285.06584334415584,295.5647916666667,276.44366666666673
361126,285.21841055967826,296.17791666666665,276.84658333333334
361127,284.87027493042666,295.2393333333334,278.30008333333336
361128,284.3648070500928,294.50962499999997,277.1381666666667
361129,285.1055693413729,295.7656666666667,277.206375
361130,283.654275085034,293.2411666666667,275.70374999999996
361181,284.6048331787261,294.54620833333337,276.7341666666667
370102,279.1043750773036,291.57991666666675,269.6948333333333
