id,rh_mean,rh_max,rh_min,rh_mean_before,rh_max_before,rh_min_before,rh_mean_after,rh_max_after,rh_min_after
211100,45.94908089247064,97.10221250000001,12.887297083333335,47.64923413461539,87.0935291666667,26.86940833333333,45.335136666140556,97.10221250000001,12.887297083333335
211200,47.438336452535566,86.489275,18.229358333333334,55.53904455128205,76.4005375,24.331891666666667,44.51308075021043,86.489275,18.229358333333334
211300,43.00036681934135,71.8081625,15.65363333333333,48.86767724358974,66.12509583333335,33.0052375,40.88161583280723,71.8081625,15.65363333333333
211400,46.23315805504021,83.79970833333333,17.48194166666666,49.99630192307692,73.8492708333333,30.303325,44.874244991582465,83.79970833333333,17.48194166666666
220100,51.48830894673777,86.26349166666665,16.703619583333335,64.23577612179487,86.26349166666665,31.324629166666668,46.88505691130051,85.60642916666667,16.703619583333335
220200,55.604989335188634,91.04444166666667,19.760054166666666,68.4537594551282,85.9921,40.65807083333334,50.96515568076599,91.04444166666667,19.760054166666666
220300,48.23880911603279,86.123475,16.139797916666666,59.76909038461538,80.9069,28.046641666666662,44.07509643571129,86.123475,16.139797916666666
220400,51.68432481060605,90.50949166666668,21.435329166666666,62.54426810897435,81.95729999999999,31.141620833333334,47.76267861952862,90.50949166666668,21.435329166666666
220500,55.90676190862712,88.07787083333334,24.001133333333332,67.4312592948718,85.30694583333333,38.129437499999995,51.745137852483154,88.07787083333334,24.001133333333332
220600,62.42552246057517,90.87740833333334,26.230491666666666,75.75664342948718,90.87740833333334,50.187758333333335,57.61150655513466,87.22426666666668,26.230491666666666
220700,48.57466773616267,85.40363333333333,16.540019583333333,61.41862564102563,85.40363333333333,34.550066666666666,43.936571826073255,80.2201875,16.540019583333333
220800,44.55489844387756,82.72792083333331,10.669543333333335,59.15119439102564,82.72792083333331,33.88851666666667,39.28401379629631,68.86962916666668,10.669543333333335
222400,55.12407793676563,85.11692083333334,22.08746583333333,63.48769214743589,85.11692083333334,33.22452916666666,52.10388391624577,84.36549166666667,22.08746583333333
230100,55.95940740182433,84.75432500000001,24.17781666666667,68.48877580128205,84.75432500000001,39.41777916666667,51.43491325757578,81.41236666666666,24.17781666666667
230200,51.13447110544219,87.39382916666665,18.400291666666668,68.5430810897436,87.39382916666665,40.38265833333333,44.84802861111112,76.73541666666667,18.400291666666668
230300,56.918158360389626,86.52828333333332,22.908687500000003,63.52643717948717,79.96522916666667,37.127799999999986,54.53183545349325,86.52828333333332,22.908687500000003
230400,57.13265018939391,84.05093749999999,19.907895833333335,70.51087003205127,84.05093749999999,42.479741666666676,52.301626357323215,81.88495833333333,19.907895833333335
230500,57.348697738868296,84.8937125,20.261575,68.60858349358973,84.8937125,43.47460000000001,53.28262788299664,78.11010416666666,20.261575
230600,51.02583021103895,86.10987916666666,18.5494625,65.92002884615384,86.10987916666666,39.95186666666666,45.64736959280304,78.2286375,18.5494625
230700,62.5069720701917,89.83645833333333,22.1237,79.60437532051282,89.83645833333333,49.70092083333333,56.33290978535353,84.46977499999998,22.1237
230800,58.49576261209029,87.47737083333334,21.525141666666666,71.86484983974357,87.47737083333334,47.63618333333335,53.668036668771045,77.75309583333333,21.525141666666666
230900,56.255617733456994,85.42580454545455,20.9982125,66.0889219551282,82.83599166666666,37.98809166666666,52.704702320075754,85.42580454545455,20.9982125
231000,55.96892994163578,85.0427875,22.674000000000003,66.95492131410256,85.0427875,38.87845,52.00176639046717,81.9939875,22.674000000000003
231100,58.79230188234382,91.11040416666667,19.508554166666666,78.71297996794873,91.11040416666667,53.1824125,51.59872368476433,87.10773749999998,19.508554166666666
231200,55.74067595856525,84.76294583333333,22.542262499999996,71.81038653846156,84.76294583333333,43.44300833333333,49.93772491582491,77.9894125,22.542262499999996
232700,67.67739679189856,97.69697083333331,18.261683333333337,86.34408221153845,97.69697083333331,71.32352916666667,60.93664927925085,91.65468333333332,18.261683333333337
310000,72.5385788110699,98.09985833333333,40.30962916666667,80.1720998397436,96.74034583333332,59.966904166666666,69.78202955071549,98.09985833333333,40.30962916666667
320100,70.00846709956708,99.51473333333331,33.218675,83.05860240384615,99.51473333333331,51.2785625,65.29591823968856,93.99147083333337,33.218675
320200,71.290470551175,97.37624999999998,35.97609166666667,82.20947339743589,97.37624999999998,59.275733333333335,67.34749730113633,95.42764166666666,35.97609166666667
320300,61.3432163072047,98.68398333333334,27.193416666666664,69.85748173076924,98.68398333333334,44.727583333333335,58.26862045980639,93.20949583333334,27.193416666666664
320400,71.07749254792826,99.43215416666665,34.58592916666668,82.91068076923078,99.43215416666665,56.6404375,66.8043968013468,95.07560416666666,34.58592916666668
320500,71.80006626468771,96.42185,38.109745833333335,81.70933157051283,96.42185,61.89702083333333,68.22172045980643,95.50889166666666,38.109745833333335
320600,70.02206470701917,97.13775416666665,36.87595,78.65232532051283,95.13237500000002,62.49066666666667,66.90558170770207,97.13775416666665,36.87595
320700,62.29321740878171,98.0609625,28.853720833333337,70.2201625,98.0609625,50.92318749999999,59.43070945917509,93.0573875,28.853720833333337
320800,65.3711145253556,99.56358749999998,29.782458333333338,76.7177842948718,99.56358749999998,51.152454166666665,61.273705997474764,93.75171249999998,29.782458333333338
320900,65.86911505488557,98.71122083333334,32.48505000000001,75.26118525641026,98.71122083333334,61.3263125,62.477534148779455,95.06317083333336,32.48505000000001
321000,67.2661032235622,99.36170000000003,34.36337916666667,78.42015881410258,99.36170000000003,51.82230416666667,63.23824981586701,94.3672625,34.36337916666667
321100,69.99237817717994,99.20870416666668,34.1742875,81.97832371794871,99.20870416666668,54.21805416666666,65.66412006523566,94.62404583333334,34.1742875
321200,67.54087717223251,98.1019875,34.74908333333334,77.88618557692308,98.1019875,55.60249583333333,63.80507135942759,95.03111666666666,34.74908333333334
321300,63.86428142006801,99.54755,28.55837916666667,73.99340608974359,99.54755,51.32827916666667,60.20654195601852,93.96823333333332,28.55837916666667
330100,76.60473846243042,97.61130833333334,43.767958333333326,85.306409775641,97.61130833333334,64.38405416666667,73.46246826599325,96.69880833333332,43.767958333333326
330200,75.68418801020411,97.75715000000001,42.638729166666664,82.51393557692307,97.75715000000001,64.26415,73.21789027777776,95.73864166666665,42.638729166666664
330300,78.42416341991347,96.10955416666665,43.587020833333334,80.80728349358976,94.55292916666666,64.88805416666668,77.56359228219696,96.10955416666665,43.587020833333334
330400,73.00883610466916,97.91114166666665,34.541459090909086,82.38649695512821,97.91114166666665,59.536854166666664,69.6224585753367,96.48665,34.541459090909086
330500,74.66824761518242,98.62948333333331,39.2700875,85.60783990384617,98.62948333333331,60.18801666666666,70.71783928872055,95.29325833333336,39.2700875
