id,rh_mean,rh_max,rh_min
150404,44.3024014069264,79.59180416666665,12.112386249999998
150421,43.848703802179955,70.3438,11.646567499999998
150422,46.67453653756957,74.34593333333335,12.690098333333337
150423,45.68539413381261,70.3653,11.958642500000002
150424,47.85315386286332,77.76103750000001,12.387658333333333
150425,55.4362983831942,86.67432083333334,15.09700708333333
150426,41.51486847905069,71.80810833333332,10.494695
150428,44.119369945500935,81.54795833333334,13.685993750000002
150429,44.158452928648735,78.9618375,14.645979166666663
150430,41.874681762136674,68.3006625,11.061440833333336
150502,43.04194314084726,79.25769583333333,11.4136675
150521,43.387125667903554,80.74327083333333,10.134728749999999
150522,44.86738756648113,85.35922083333334,13.385585000000004
150523,42.50141300015462,74.4237625,10.258202083333336
150524,43.55054035830242,77.44042916666668,13.239687083333335
150525,43.30498988945577,73.85477916666665,11.192059999999998
150526,44.4532412140538,73.81669583333333,11.716129583333332
150581,55.70900799242423,90.64045833333331,14.862694999999997
150602,43.48039601847555,91.9255791666667,9.024134166666666
150621,42.399099351808935,87.13766249999999,9.199525833333334
150622,45.309041845624634,88.83012083333334,10.665890833333334
150623,44.27137078617812,83.24679166666665,12.884854166666665
150624,41.89666589865491,86.21885416666665,10.616977499999999
150625,41.216304586425466,86.34956249999999,8.911234166666665
150626,46.252007484539256,87.32875,11.686274166666669
150627,46.07024967880333,92.61012916666668,12.045842916666665
150702,63.99811966141003,98.7138916666667,16.0344625
150721,53.24514243004017,92.09578750000001,13.932202916666668
150722,53.35087688079777,91.93482083333332,13.657091250000002
150723,59.60650595663264,95.4093375,14.541726666666667
150724,63.84356038188001,96.02485416666669,15.891637499999996
150725,63.626045315398905,99.46267500000003,16.010700000000003
150726,64.43598617810757,98.40827083333333,16.947879166666667
150727,60.88414107529373,95.28659166666665,18.427945833333332
150781,63.05522569573284,98.50860416666666,19.831804166666664
150782,63.49422394480521,96.88800416666668,16.341483333333336
150783,53.903689531926396,90.50267916666665,14.554215
150784,68.27674605751392,100.84373749999999,18.204625
150785,68.14263366960421,100.88085416666665,18.826941666666666
150802,39.069391710343226,77.35380833333332,10.718828333333333
150821,41.028848265306124,79.49145416666666,10.837643749999998
150822,38.04869982336118,80.4493875,9.674552499999999
150823,41.763971955395796,80.40939583333333,11.511719999999999
150824,42.72260573593073,88.53117916666667,10.470283333333333
150825,38.94126296304885,86.73441666666668,10.084094583333334
150826,38.4008685741342,77.31964166666667,10.144262916666667
150921,47.83446715174707,92.47959583333333,17.603583333333333
150922,48.12253249690784,89.93496249999998,10.936124999999999
150923,46.95893650162336,86.84025416666667,12.000851666666668
150924,46.09736445810145,79.5713625,14.162792083333336
150925,47.38801811185838,91.71145416666666,18.528045833333334
150926,46.352789511440925,83.0297,15.622219583333333
150927,46.901302916280144,88.57141666666666,13.25836875
150928,45.736413002473675,87.23651666666666,13.403074166666668
150929,45.21501749265616,89.5505875,11.476234166666666
150981,46.45818641774893,84.78862499999998,17.337837500000003
152201,45.05414299242426,84.19499166666668,9.829323749999999
152202,61.10588039579468,92.89229583333332,15.10264875
152221,49.73469309601112,82.06369583333334,12.3265575
152222,46.08658270060297,75.19521250000001,11.370826666666668
152223,47.866123268011755,87.34453333333335,13.1651325
152224,44.286890875077276,74.9997875,10.08742
152502,52.73641339015152,86.49836666666666,12.51932
152522,54.83251170957021,92.92605416666665,13.852390416666667
152523,51.80667200564318,96.12865416666665,13.134487083333333
152524,48.141447724567094,94.08898750000002,11.410164583333335
152525,54.45665391040509,86.76453333333335,16.528391666666664
152526,52.11048737863326,84.49313333333333,15.209081666666668
152527,51.13765034863943,89.30184166666668,15.065274583333334
152528,48.39971468266853,92.278125,10.22144291666667
152529,53.098378727195424,95.06291666666665,10.920801666666668
152530,56.316599663729136,93.73037916666665,14.894725
152531,52.416204906076075,87.45268333333335,15.389533333333333
152921,36.94078825796227,77.95266666666664,10.271875
152922,34.05627058132343,78.7612875,9.711631666666667
152923,35.9747757247217,75.69565416666667,8.158691666666666
210111,44.79966685606062,87.27620416666667,14.022241666666668
210112,45.604753867501536,87.28817083333333,15.078849999999997
210113,44.98674283008659,88.31643333333334,13.567183333333338
210114,44.83330821351268,88.21883333333335,14.185241666666668
210122,44.12546607529375,91.29593333333331,13.45802083333333
210123,45.07202829816017,91.5567125,12.398051250000002
210124,44.89866580859616,90.54994583333335,12.968987499999999
210181,43.79699753014842,91.16556666666666,12.644275
210200,55.81904070423623,94.66945833333334,21.418558333333337
210311,45.435869105596794,87.07910416666668,14.847958333333331
210321,44.44164131377551,93.42143333333331,13.197725
210323,54.053652686301795,95.49183333333333,19.433241666666664
210381,46.73355456091526,88.45072499999999,15.711699999999999
210411,47.02043899969078,88.70434999999999,16.5947
210421,50.14128395949289,92.14628333333336,21.309608333333333
210422,53.48236521335809,93.66634583333335,23.021537499999997
210423,52.4399458178726,93.97789166666666,22.64786666666667
210500,54.00340969774274,94.29909166666665,22.677599999999998
210603,51.787506676716134,98.28622083333333,13.902368333333335
210624,53.16553764262525,97.48737500000004,20.177732916666663
210681,52.27283085652442,99.21604583333333,13.626509166666667
210682,53.625284371134846,98.72954166666666,15.968606249999999
210700,45.108942196583186,93.5219791666667,14.873741666666668
210800,50.64073812229436,91.7489625,18.596583333333335
210921,44.30667950100494,88.62107083333336,15.032010416666665
210922,44.586686024659855,89.37771666666667,14.050330416666668
211000,47.739914846165725,87.15115833333333,18.103895833333333
211100,45.94908089247064,97.10221250000001,12.887297083333335
211221,46.871361607142866,89.07345416666665,17.127170833333334
211223,50.38492378246754,89.23913333333331,20.179487499999997
211224,45.53546412801483,87.99173333333334,13.9392
211281,45.445251182745814,87.48595833333333,14.293841666666665
211282,47.690380407390215,89.20428333333335,18.821633333333335
211300,43.00036681934135,71.8081625,15.65363333333333
211402,45.79743772959185,86.33015416666666,16.16935833333333
211404,45.11954316210574,80.72349166666667,18.35193833333333
211421,47.99634807513913,85.5746875,18.870566666666665
211422,45.0739462391775,79.31365416666667,18.471512499999996
211481,46.19230836425479,85.99160833333333,15.494079166666667
220102,51.42640905766853,89.04947916666669,16.24652666666667
220103,49.61276755643167,85.88960416666667,14.073559166666668
220105,50.94091892934448,87.99524583333334,14.919243333333332
220106,50.03729034979901,86.43960416666665,14.817938749999996
220112,52.00061305504019,91.64653749999998,16.750640000000004
220113,51.72826967261906,89.66144166666665,15.314702916666667
220122,50.56696977079468,86.94252083333333,15.536475416666667
220182,53.02530741419295,88.18849166666666,20.02502166666667
220183,50.78147260513299,87.08116249999999,16.088914166666665
220202,52.528881568491,92.17212916666666,15.876767916666667
220203,52.34527046768708,91.95901666666667,16.329584583333332
220204,52.21809093962584,92.54887083333335,15.071942500000006
220211,56.289237973098345,92.14367083333332,18.675654166666664
220221,52.914960645871986,93.31251250000001,15.657055
220281,57.36545782892701,91.05365000000002,20.692617916666663
220282,57.02731787492269,88.97379166666667,22.19460833333334
220283,54.48021835652441,91.40089166666665,18.764433750000002
220284,54.43607125850337,93.20924166666667,19.101125
220303,48.50107691481135,84.65859583333335,17.9204975
220322,47.044128687770566,87.78873749999998,15.865992083333333
220323,51.56461417246444,89.53552083333334,17.75701958333333
220381,49.27363170068026,87.13707499999998,15.335298333333329
220382,45.458123860930726,88.35128333333334,12.617983333333333
220402,51.495778068954856,90.33294583333334,21.19050833333333
220421,51.820297348484814,91.49804999999999,22.3056625
220422,51.52055035173159,88.92077499999999,20.06638333333333
220502,55.65686506416205,88.64209166666667,23.5309125
220521,57.234359114100215,88.94103333333334,23.393037499999995
220523,53.82066440244279,88.92473333333334,24.78362499999999
220524,54.15363460497834,88.8899875,23.926691666666667
220581,52.42758344542363,91.89558333333333,22.498466666666662
220582,59.282997932127394,90.69047083333335,24.289379166666667
220602,62.73828873685837,94.70712083333332,24.208808333333337
220605,65.64608299319727,95.47764166666666,27.589112500000002
220621,60.25751586811997,88.75218749999999,23.93357666666667
220622,58.64824098639457,89.62410416666667,25.28484166666667
220623,69.26228982683986,93.53734583333333,31.973437499999992
220681,64.55362213551328,92.73039999999999,22.40147875
220702,50.49676711541436,87.48260833333335,19.89320833333333
220721,49.04617588744587,86.38653749999997,16.55353583333333
220722,46.614401634585654,83.79525833333334,14.266162499999998
220723,47.19407161410021,85.65492499999999,13.472024999999997
220781,51.27852904182127,89.85114166666666,20.070152916666668
220802,43.785293890692635,82.32122083333333,9.756002500000003
220821,45.568970174706244,85.86421250000001,11.716725833333335
220822,43.85922955782317,80.416275,9.716826249999999
220881,43.021806153370434,79.97775416666668,9.875601249999999
220882,46.55212347479901,86.57984166666667,12.652853333333333
222401,52.847713144712415,87.2145625,19.847228333333334
222402,51.62612134160482,87.13287916666667,14.524702916666664
222403,57.95573527829314,88.4801625,24.528179166666664
222404,53.05294299860855,91.96282083333335,17.544677499999995
222405,49.462734030225725,86.55903749999999,16.193722083333334
222406,56.042511238404465,85.87791666666668,24.543560833333334
222424,54.066913890692646,86.20727083333333,19.266990833333335
222426,55.836972954931966,82.7475625,23.940857916666662
230102,52.59526895871984,91.57817083333335,23.214541666666662
230104,53.32687478354976,90.10722916666668,23.71173750000001
230109,52.10941695655535,91.80294166666665,22.53272916666667
230110,52.99108543212743,90.345575,24.820954166666667
230111,53.849565924551655,88.81595,23.714520833333328
230112,55.04968174860854,88.60074166666665,24.411599999999996
230113,52.52972124304267,90.75682916666669,23.648879166666664
230123,57.84596896258503,85.23984166666668,22.487624999999994
230124,55.35766936069886,82.22148333333332,24.009775
230125,55.04542144403215,85.00671666666668,25.028312500000002
230126,57.61664100572044,85.03017916666667,23.534491666666668
230127,57.802839676097726,86.00494166666668,23.207025
230128,61.31269265615337,90.61261666666665,23.798304166666664
230129,54.63324003517315,83.23924999999998,23.381874999999994
230183,56.007799770794655,86.609125,23.53159583333333
230184,55.21374422464442,89.38285,22.006129166666664
230204,50.34613898809522,87.73976666666665,15.189566666666666
230205,49.247094351808904,87.2975125,13.989827083333337
230206,47.908428019480525,86.78797083333332,12.789237083333333
230207,48.667194717841696,87.31452083333333,16.699737916666663
230208,48.449945853045776,86.94120416666665,14.534267916666671
230221,47.63661701839825,86.03855833333331,15.53771833333333
230223,53.16021946119356,86.6540833333333,19.87944583333334
230224,46.03312207753557,86.38914583333333,11.9661925
230225,49.74971688814164,87.78889583333331,17.40136083333333
230227,51.17835441017317,87.5658666666667,16.943987500000002
230229,54.50551744356833,88.8697375,19.432016666666666
230230,55.555172514687705,88.67385,19.6108625
230231,54.79435727040817,86.27700416666666,20.634870833333334
230281,53.63331259662956,88.9151041666667,18.24187916666667
230300,56.918158360389626,86.52828333333332,22.908687500000003
230400,57.13265018939391,84.05093749999999,19.907895833333335
230502,54.83551305658626,86.2870875,20.17480833333333
230503,56.178682200834864,86.09279166666666,19.607591666666668
230521,53.77047630643167,83.6616375,20.251337499999995
230522,53.79171953463204,81.76282916666668,19.2672
230523,55.380672093382785,82.35934583333334,19.956083333333336
230524,63.252674095547285,90.07631250000001,21.151445833333334
230603,52.17972517779838,87.34724583333333,20.260166666666663
230604,51.77940507769021,86.35165,18.653425
230605,51.4357313323284,87.81853749999999,18.23215208333333
230606,51.378490038651826,87.63587083333334,18.374177916666667
230621,52.135481911719225,91.31990416666666,21.030388333333335
230622,50.75099596281696,87.76915833333334,19.06903125
230623,51.16475985582871,85.79063333333333,17.769062499999993
230624,50.32050697935993,87.57044583333334,15.9671875
230703,64.55460682591217,90.03162916666666,22.275841666666665
230704,59.6952928474799,91.57629999999999,21.539220833333328
230705,63.63838459724801,92.64945416666667,22.153908333333334
230706,60.44342067872601,93.59530833333332,21.1419875
230707,59.47951403061222,92.2356625,20.947487500000005
230708,61.10489319727891,91.0513666666667,21.157516666666663
230709,63.467696760977134,93.11914999999999,21.623049999999996
230710,60.10799559523811,93.08638333333333,21.352737500000003
230711,62.242420875850314,90.97091250000001,21.95563333333334
230712,59.425684578308584,94.12682500000001,20.955079166666664
230713,68.04407196196661,95.03015416666665,24.34998333333333
230714,60.26348928996597,94.36978749999999,21.75873333333334
230715,59.83496273423005,92.73027916666666,20.75830833333333
230716,59.80589015808595,91.38709583333333,21.618283333333334
230722,63.10056565398885,94.9601875,21.4589125
230781,64.29742298237474,93.71421666666667,24.15705416666667
230800,58.49576261209029,87.47737083333334,21.525141666666666
230900,56.255617733456994,85.42580454545455,20.9982125
231002,53.429783617424235,83.93675,20.260302083333332
231003,52.47934267122762,81.85802916666665,19.78954125
231004,53.112423373917736,82.01782499999999,21.105480416666662
231025,57.34887571892393,83.34623333333333,21.827949999999998
231081,56.463765650123705,90.47556666666667,20.939129166666664
231083,58.72000995400432,87.57247083333334,23.593883333333334
231084,53.773221721938754,81.86863333333332,22.63334958333333
231085,55.65491300170069,86.27052916666666,21.865844999999997
231086,53.910105152288175,86.191525,19.0779625
231100,58.79230188234382,91.11040416666667,19.508554166666666
231202,55.850282220160786,85.36970000000001,22.430229166666667
231221,54.67376406153371,85.34795000000001,21.896179166666666
231222,53.14122534013608,90.945175,21.822270833333334
231223,53.707065472325276,85.23388750000002,21.054212500000002
231224,60.02972247990105,87.91689583333333,21.924808333333335
231225,53.60836084183674,84.66506666666668,20.73779166666667
231226,59.41031343150898,90.09154583333334,21.691883333333333
231281,52.500147016079175,88.25092916666665,22.124166666666667
231282,52.83215109384664,91.85510833333332,22.600499999999997
231283,56.1782592184601,84.55660416666666,20.840329166666663
232700,67.67739679189856,97.69697083333331,18.261683333333337
310112,72.00063160173161,97.3797,38.65416666666667
310113,72.0240426097712,97.77962500000001,39.18785416666666
310114,71.3830146567718,97.73163749999999,37.55777916666667
310115,73.3567417671614,99.29163333333334,41.687245833333336
310116,72.60770098175634,97.4794875,37.73235454545455
310118,71.85201279761904,97.79813333333333,37.88627499999999
310120,72.81234057282006,98.79623333333332,36.521325
310230,72.68151475340136,99.13731250000001,42.07952916666667
320111,68.99596382575754,99.83577916666667,32.49655
320113,69.01201957714903,99.78522083333333,32.5036875
320114,69.56094666821274,99.68660833333333,32.35660000000001
320115,69.83262865259738,99.77739166666667,32.582125
320116,68.31848983070499,99.85138749999999,32.71399166666667
320117,70.8589598600804,99.8062125,33.48074166666667
320118,71.31912538265307,99.75619999999999,34.334500000000006
320205,70.90164551252322,96.9819375,36.51708333333333
320206,70.94246526747061,97.81236666666668,35.917904166666666
320211,72.25481968150899,97.59972916666665,36.09066666666666
320281,70.1696193684292,96.44495,36.27722083333334
320282,72.29756434369204,99.51489166666668,34.14906818181819
320305,61.240350359461985,98.30474166666666,26.9638125
320312,61.520565155380346,99.06015000000001,26.71562916666667
320321,59.25385593305506,99.0248166666667,22.065812500000003
320322,59.82831103123069,98.2677875,24.02214583333333
320324,62.707803710575135,99.41540000000002,26.93274166666667
320381,61.911069380024706,98.81174583333332,27.914291666666667
320382,61.601740820191715,97.22165416666667,27.460108333333327
320411,70.25493006725418,98.66878333333331,35.41005833333333
320412,71.11565372990104,99.30430833333332,35.069129166666656
320413,71.15662116187383,99.647575,33.89127083333333
320481,71.43012857915893,99.77020833333336,33.917109090909086
320505,71.70288774737169,96.14446249999997,36.592104166666665
320506,73.54829892934447,95.92606250000001,38.221075
320507,71.3718715058751,97.0262,37.67769166666667
320509,72.68071329622758,96.13825000000001,37.80738636363637
320581,70.79571641542981,96.81771250000003,37.1291
320582,70.32082179576372,96.21323749999999,37.50830000000001
320583,71.18288017934444,97.9480875,36.72260833333332
320585,71.17280962430426,96.77028750000001,38.41780416666666
320602,70.41173463976497,96.07264166666668,37.45453333333332
320612,70.38157402597403,97.3431625,36.724624999999996
320621,68.622975487013,97.36675833333332,35.325920833333335
320623,70.27282056277058,97.57667083333332,32.86374583333333
320681,71.77270424397031,98.55331666666666,36.55300833333333
320682,69.06177182282009,96.28372916666666,36.69717083333333
320684,71.09543796768708,97.48803333333335,39.49570416666666
320700,62.29321740878171,98.0609625,28.853720833333337
320802,75.68862775587506,90.93549999999999,53.12966249999999
320803,64.28099197588128,99.34987500000001,29.720266666666664
320804,63.58236164965984,99.4140125,29.096612499999992
320826,63.232706787260355,99.20407083333332,29.23765416666666
320829,66.0175767316017,99.59559166666668,29.304570833333333
320830,67.40159162028446,99.89555000000001,29.670654166666665
320831,66.57535574366106,99.66555833333332,32.11967916666667
320902,65.51999463512676,99.11026666666667,32.610641666666666
320904,67.42137236008038,98.87431250000002,32.12864166666666
320921,63.86587856369821,98.25641666666665,31.167225000000002
320922,64.58757959570191,98.59702916666667,30.930874999999997
320923,63.72008398268399,99.09005,30.6553
320924,65.5429548198825,98.89024166666667,31.622087499999996
320925,64.70790624226962,99.0773875,32.10684166666666
320981,68.08461244588742,98.23687083333333,33.58605000000001
321000,67.2661032235622,99.36170000000003,34.36337916666667
321100,69.99237817717994,99.20870416666668,34.1742875
321203,68.23225464981446,98.87741249999999,35.6447875
321204,68.42909105210266,98.0228,35.98854166666666
321281,66.2417068413729,99.16572916666665,33.368608333333334
321282,69.3817746714595,95.6771875,36.52079166666667
321283,69.31707542517007,96.02553333333333,36.364129166666665
321300,63.86428142006801,99.54755,28.55837916666667
330104,72.8776884894867,99.21873750000002,35.75646363636363
330105,75.68862775587506,90.93549999999999,53.12966249999999
330106,75.07522747758196,99.14452499999997,36.00857916666666
330109,74.5251553919295,97.97440000000002,37.50824166666666
330110,75.8034757073284,98.72564166666666,40.0752375
330111,75.47585540352505,99.21474166666665,37.117216666666664
330122,76.08772955318493,98.78927916666665,42.05542499999999
330127,77.65075385745209,98.18380416666666,45.73933636363636
330182,76.76392237554111,98.14799166666664,44.65881666666666
330185,77.90680950834884,98.93587500000001,41.6805625
330204,75.5310666357452,97.63300416666665,41.35249583333333
330206,75.84104249381569,98.91661666666668,42.42420416666666
330212,75.41438165584415,99.10947083333332,40.537737500000006
330225,76.10541156076069,97.69911666666667,42.18584583333334
330226,77.61613826530612,98.11848749999997,43.69499583333333
330281,73.87370904452692,98.57815833333332,38.70923636363636
330282,73.88662442795298,97.63991249999998,34.909327272727275
330283,76.69758050401978,98.88622916666664,41.549725
330304,77.90180437925171,96.08513749999999,42.101262500000004
330305,73.67039443027208,96.26570833333335,37.541379166666665
330324,78.86190798546694,98.18164999999998,46.71180416666666
330326,78.8930708024119,96.01495833333333,43.1821375
330327,78.47808333333334,95.62475833333332,40.37059583333333
330328,79.27073475572047,97.40024583333333,43.121199999999995
330329,79.07315603354978,98.38086249999999,41.94321250000001
330381,81.15194580627701,97.76229166666667,49.95473333333334
330382,76.24550670222632,95.43147499999999,44.67465000000001
330402,73.01931560606062,97.7329916666667,33.900862727272724
330411,72.91094834183674,98.7554083333333,32.802849999999985
