id,20200101,20200102,20200103,20200104,20200105,20200106,20200107,20200108,20200109,20200110,20200111,20200112,20200113,20200114,20200115,20200116,20200117,20200118,20200119,20200120,20200121,20200122,20200123,20200124,20200125,20200126,20200127,20200128,20200129,20200130,20200131,20200201,20200202,20200203,20200204,20200205,20200206,20200207,20200208,20200209,20200210,20200211,20200212,20200213,20200214,20200215,20200216,20200217,20200218,20200219,20200220,20200221,20200222,20200223,20200224,20200225,20200226,20200227,20200228,20200229,20200230,20200231,20200301,20200302,20200303,20200304,20200305,20200306,20200307,20200308,20200309,20200310,20200311,20200312,20200313,20200314,20200315,20200316,20200317,20200318,20200319,20200320,20200321,20200322,20200323,20200324,20200325,20200326,20200327,20200328,20200329,20200330,20200331
110000,264.1275416666667,267.5163333333333,269.77174999999994,271.10116666666664,269.9484583333333,270.14875,268.07266666666663,266.39525,266.9782916666666,267.77645833333344,266.019,265.3309583333333,263.81212500000004,263.05329166666667,265.52258333333333,266.10066666666665,267.3700416666666,267.2454166666667,269.09766666666667,267.595,267.16949999999997,268.7753750000001,270.7672083333333,267.05375000000004,268.53254166666676,268.80562499999996,271.37258333333335,271.6524166666667,271.59362500000003,269.744125,271.82625,270.974625,267.1032916666667,267.07212499999997,265.7538333333334,264.0519166666667,263.59191666666675,268.14995833333336,270.2137916666667,272.7827916666667,275.2492916666667,274.9074166666667,275.74937500000004,277.07616666666667,268.15108333333336,266.65091666666666,268.9173333333333,272.1564583333334,274.20074999999997,273.6614166666667,271.98833333333334,273.61325000000005,273.3926666666667,275.27299999999997,277.41508333333337,275.44091666666674,274.880625,273.04445833333335,275.367,273.53970833333335,,,273.3423333333334,273.6649583333333,271.4044166666667,271.0205833333333,273.6425416666667,274.98591666666664,277.8782083333333,276.7850416666666,276.7472916666667,274.93095833333336,278.32733333333334,276.7840416666666,276.15795833333334,279.701375,279.079625,278.94579166666665,283.6101666666667,282.4584166666666,280.499875,284.57195833333327,281.05375000000004,283.31633333333326,284.29083333333335,283.9215,284.98962500000005,275.686125,275.9171666666667,278.0756666666667,280.6725833333333,282.8427083333334,282.79316666666665
120000,267.294,269.11229166666664,271.4742499999999,272.4361666666667,273.2689166666667,273.2036666666667,272.32004166666667,270.46,270.5729999999999,271.64354166666664,270.1517916666666,269.3082083333333,268.10054166666663,267.50479166666673,268.6930416666667,269.82208333333324,269.7417916666666,270.4505,273.34175,271.4837916666667,271.81025000000005,271.7352499999999,273.1185,270.71,271.0059583333333,271.4794166666666,273.4380416666666,274.0962083333333,273.0574583333333,271.82362500000005,274.49991666666665,274.09774999999996,270.47874999999993,271.0885,269.201,268.4801666666667,268.9870416666666,270.1740833333333,272.4741666666667,274.2768749999999,276.47616666666664,277.36737500000004,278.7897083333334,279.60375000000005,270.34070833333334,269.80249999999995,271.6080833333333,274.13708333333335,276.1879166666667,275.4328333333333,274.9524166666667,277.1065416666667,276.43945833333333,278.3900833333333,279.5067083333333,277.12645833333335,276.15120833333333,275.916,276.86175,276.5880833333333,,,276.381875,277.96066666666667,275.6305833333334,273.7875,277.673625,280.6361666666666,280.1922083333333,279.6622083333333,278.02479166666666,277.9355,282.61491666666666,279.4615416666667,279.76995833333336,283.82158333333336,281.0063333333334,280.5414166666667,287.62025,288.0832916666667,284.4567083333333,288.12162499999994,282.7120416666667,286.440125,285.4815,287.6685,288.57004166666667,280.09920833333337,280.2898333333333,281.23512500000004,284.3264166666667,286.52083333333337,286.22749999999996
130100,267.8922916666667,270.1575833333333,272.2488333333334,273.5359583333333,270.8241666666667,272.0964583333334,269.9066666666667,269.08729166666666,269.28520833333334,269.45020833333336,267.0870833333334,267.515625,266.6461666666667,265.3904999999999,267.45666666666665,268.69420833333334,268.90975000000003,270.69054166666666,271.87691666666666,270.37949999999995,269.62579166666666,270.4210416666666,272.7804166666667,270.2849166666667,270.941625,271.9365000000001,273.37449999999995,273.3990833333333,272.5020416666667,272.09333333333336,274.33441666666664,273.0233333333333,271.293625,271.12170833333334,269.77933333333334,268.3022916666667,268.4779166666666,270.9555833333334,272.62637500000005,276.2872916666667,277.08733333333333,276.25808333333333,277.38733333333334,280.06008333333335,272.70795833333335,270.0237916666666,272.43429166666664,274.64687499999997,276.1375,276.40091666666666,274.54175000000004,276.524875,275.6849583333333,279.63933333333335,278.227125,277.19054166666666,275.5614166666667,273.62425,276.07041666666663,276.1775416666667,,,277.4123333333334,277.964,276.0565416666667,273.38025,276.55945833333334,278.8815833333333,280.28687499999995,279.5237916666667,279.4164166666667,278.31441666666666,282.5714583333334,280.5065416666667,278.207,282.42962499999993,283.998375,282.4638333333333,287.42762500000003,287.82075,284.9942916666667,288.74095833333325,284.30795833333326,285.3335416666667,287.14237499999996,285.70741666666675,288.31154166666676,278.02595833333334,279.1341666666667,279.77908333333335,282.5440833333334,284.23691666666673,285.47325
130200,266.14658333333335,269.10295833333333,271.10041666666666,272.06025,272.69487499999997,273.09795833333334,271.1630833333333,269.93708333333336,270.3544583333334,271.2464166666667,269.3114166666666,268.18379166666665,267.11375000000004,266.92383333333333,268.05083333333334,269.367375,269.1880833333333,269.52850000000007,271.86308333333335,270.36729166666663,271.8924166666667,271.70379166666663,272.45250000000004,269.83204166666667,270.273125,271.2539166666666,272.2207916666667,273.49483333333336,272.3309166666667,271.0664583333333,273.35258333333337,272.80562499999996,268.8892916666667,269.4000416666666,267.52245833333336,265.58820833333334,267.2963333333333,269.4950416666666,271.55645833333335,273.0715833333333,275.1737083333333,276.48070833333327,277.6389583333333,278.039875,269.44825000000003,269.37466666666666,270.425,272.2719166666667,274.87854166666665,274.4581666666667,274.5483749999999,276.1164999999999,274.91175,277.18695833333334,279.40087500000004,276.101875,275.18608333333333,275.4652916666667,276.1195833333333,274.90950000000004,,,274.6513333333333,275.6664166666667,274.61904166666665,272.4462916666666,275.730375,279.31162499999994,278.972,278.6748333333333,277.0265,276.41704166666665,280.59408333333323,278.2629583333333,277.916,281.691625,278.71733333333333,278.77208333333334,285.13525,286.1933749999999,282.64529166666665,286.564375,281.4347916666666,284.94783333333334,284.02833333333336,286.38458333333335,286.50779166666666,278.95495833333325,278.839875,280.02625000000006,282.4751666666667,285.18187500000005,285.3342083333333
130300,264.316875,268.3180833333333,270.53333333333336,271.445875,271.8741666666666,272.5287916666667,270.50275000000005,269.30079166666667,269.38258333333334,270.4839583333333,268.3165833333333,266.44216666666665,266.27374999999995,265.498375,267.0981250000001,267.97575,268.2525,268.64062499999994,270.2694166666667,268.9681666666667,271.89916666666664,271.5987916666667,271.0123333333333,268.3494583333334,269.71424999999994,270.50325000000004,271.547,272.3415833333334,270.5565833333333,269.5625416666666,271.92979166666663,271.12179166666675,266.8934166666666,267.1273333333333,265.0534583333333,262.46416666666664,265.49679166666664,268.2667916666666,270.55216666666666,272.6296666666667,274.818125,276.7471666666667,277.4288333333334,276.7825416666667,267.53812500000004,268.09437500000007,268.5145416666667,270.76270833333325,273.55125,272.8879583333333,273.9229166666667,275.4399583333333,273.45683333333335,276.2980416666666,278.1177916666667,274.65325000000007,274.0530833333333,274.8932916666667,275.15045833333335,273.348875,,,273.2615,274.1360833333333,273.61366666666663,271.0717916666667,274.46279166666665,277.94995833333337,278.27787500000005,277.67320833333326,275.23187499999995,275.5010833333333,279.3464166666667,276.43145833333335,276.0622083333334,279.91725,276.27820833333334,277.53891666666664,283.3853333333333,284.22204166666677,280.67495833333334,284.5016666666666,279.6227083333334,283.66158333333334,282.2566666666666,284.93333333333334,284.4831666666666,277.11833333333334,277.4205416666667,278.4145416666667,280.6969583333334,283.86787499999997,283.7159583333334
130400,269.8336249999999,271.9862083333333,273.8640833333332,275.2950416666667,272.1523333333333,272.82329166666665,269.81637500000005,270.4629166666667,271.96479166666666,271.8327083333333,269.66929166666665,269.44837499999994,268.8188333333333,267.9914166666667,269.817125,270.1702916666667,270.628625,273.039125,273.8979166666666,272.2982083333333,272.996625,272.2750833333334,273.52549999999997,272.60875,273.7112916666666,273.79833333333335,273.6629583333333,274.584625,273.47154166666667,274.43054166666667,276.422375,275.08579166666664,274.3749166666666,274.84087500000004,272.0172083333333,270.9291666666666,270.9757083333334,273.77125,275.0574583333333,278.57116666666667,279.37979166666673,279.60150000000004,281.2070416666667,283.3603333333333,275.45012499999996,272.4212083333333,273.7112916666667,275.88766666666663,278.9109583333333,278.5569583333333,277.6524166666667,279.0402083333333,279.0107083333334,284.0454583333334,278.24858333333333,278.5805,276.630875,274.62958333333336,276.70433333333335,279.29737500000005,,,279.48387500000007,280.48804166666673,278.53425,275.215875,280.43933333333337,282.75937500000003,282.27408333333324,282.7965,280.82854166666664,280.26358333333326,285.2842916666667,283.38995833333337,279.61354166666666,283.9048333333333,286.31874999999997,285.11804166666667,288.0842083333334,290.76662500000003,286.94525000000004,290.2830833333333,286.8539583333333,286.31683333333336,289.89958333333334,288.55383333333333,289.3882916666667,279.283625,280.23475,281.867,282.41758333333337,284.36008333333325,285.17883333333333
130500,269.520875,271.443875,273.4099166666667,274.48679166666665,272.2109166666667,272.8885416666667,270.666375,270.89466666666664,271.56362500000006,271.4071666666667,269.32025000000004,269.0194583333333,268.50516666666675,267.4799166666667,269.20504166666666,270.0498333333333,270.1528333333334,272.61245833333334,273.26387500000004,271.478625,271.75758333333334,271.3877083333333,272.5681666666666,272.18583333333333,273.22758333333337,273.37954166666657,274.00562499999995,274.614,273.6325,273.98975,276.2490833333333,275.01916666666665,273.42025000000007,274.19424999999995,271.4310416666666,270.8765,271.024,272.99954166666663,274.58770833333335,277.82158333333336,279.1168333333333,279.119125,280.23108333333334,282.9468333333333,274.27570833333334,271.7941666666666,273.5185833333333,275.579125,278.0953333333334,277.7929166666667,276.587875,278.7428333333333,278.25562500000007,283.32687500000003,278.75329166666666,278.11387500000006,276.41325,274.94862499999994,276.70395833333333,279.09874999999994,,,279.3795,280.9745,277.85025,274.97800000000007,280.29299999999995,282.20508333333333,282.10808333333335,282.3558333333334,280.3824583333333,280.2108333333333,285.094125,282.11991666666665,279.42687499999994,284.09149999999994,285.775375,284.31845833333335,288.4044583333333,290.5253333333334,287.0620833333333,290.48129166666666,285.37424999999996,286.32624999999996,289.4310833333333,288.57295833333336,289.87179166666675,279.1286666666667,280.2328750000001,281.6517083333333,283.22816666666665,284.9204166666666,285.5305416666667
130600,266.6439583333334,268.7138333333333,270.88129166666664,272.191875,270.6890833333334,271.2690833333333,268.6693333333333,267.6506666666666,268.25004166666673,268.42833333333334,266.3345,266.352875,264.9201249999999,263.86195833333335,266.3778333333333,267.72270833333334,268.07104166666664,268.81508333333335,270.21104166666674,268.71791666666667,268.6946249999999,269.684625,271.83683333333335,268.6806666666667,269.79012500000005,270.85070833333333,272.503625,272.36845833333336,271.9796666666667,270.88349999999997,272.9975,272.2658333333333,269.10450000000003,269.26258333333334,268.57487499999996,266.6495416666666,266.6502083333333,269.6088333333332,271.32254166666667,274.0265833333333,276.38691666666665,275.4632083333333,276.57070833333336,278.6841666666666,270.9473333333334,267.89995833333325,270.7920000000001,273.4753333333333,275.3051666666667,275.0699583333333,273.4878333333333,275.1546666666667,274.44275,277.7512083333333,278.06320833333336,276.4045833333333,275.60725,273.25370833333335,275.80258333333336,275.2475416666667,,,275.914625,275.7659999999999,273.65124999999995,272.1257499999999,275.16024999999996,276.8837916666667,279.26837499999993,278.6985833333334,277.6144583333333,277.11875000000003,280.5340833333333,279.19374999999997,277.244125,281.21366666666665,281.8325,280.57212499999997,285.5996666666667,285.2033333333333,282.47312500000004,287.54841666666664,282.66991666666667,284.3812500000001,286.0630416666667,284.8202083333333,286.822,276.67583333333334,277.8154583333333,278.60891666666663,281.58750000000003,283.482875,284.65866666666665
130700,261.9218333333334,263.735875,265.6786666666667,265.42575,267.37050000000005,264.5104166666667,260.075375,260.4152916666667,261.93970833333333,260.63975,260.0840416666667,258.56491666666676,256.98,258.3794583333333,260.1120416666667,261.6064999999999,263.004625,263.50679166666663,263.2424583333333,262.761,264.8478333333333,265.8347916666666,264.08616666666666,263.82779166666666,264.76670833333327,265.63912500000004,267.153875,266.4952916666666,265.3203333333334,265.656875,264.94412500000004,265.29691666666673,260.38933333333324,262.4633333333334,259.3275416666667,261.1524166666667,262.83591666666666,264.47775,266.4459166666666,269.94525,272.5062083333334,272.9950416666666,273.7904166666667,273.07954166666667,262.0673333333333,259.53141666666664,261.97824999999995,266.56095833333336,269.30170833333335,269.0969166666667,269.2079166666667,266.910875,267.99475,273.6162083333333,274.4910416666666,273.000875,272.31804166666666,273.08183333333335,274.6595416666667,272.55395833333336,,,268.0345416666667,269.96125000000006,264.14954166666666,265.80495833333333,272.86770833333327,271.97383333333335,274.39208333333323,273.3689583333333,270.772,269.3150416666667,275.47229166666665,270.0877083333333,271.6375,275.0677083333333,276.241875,278.49375000000003,280.3725416666666,275.934,277.7767083333334,279.7647083333333,277.1450833333334,279.31625,282.36774999999994,281.2959583333333,279.407,268.474125,270.0712916666666,274.501,277.54275,280.18604166666665,276.0305833333333
