id,rh_mean,rh_max,rh_min,rh_mean_before,rh_max_before,rh_min_before,rh_mean_after,rh_max_after,rh_min_after,t2m_mean,t2m_max,t2m_min,t2m_mean_before,t2m_max_before,t2m_min_before,t2m_mean_after,t2m_max_after,t2m_min_after,npp,location,confirmed_before,cured_before,dead_before,confirmed,cured,dead,confirmed_after,cured_after,dead_after,moveIn_index_mean,moveIn_index_max,moveIn_index_min,moveIn_index_mean_before,moveIn_index_max_before,moveIn_index_min_before,moveIn_index_mean_after,moveIn_index_max_after,moveIn_index_min_after,moveOut_index_mean,moveOut_index_max,moveOut_index_min,moveOut_index_mean_before,moveOut_index_max_before,moveOut_index_min_before,moveOut_index_mean_after,moveOut_index_max_after,moveOut_index_min_after,travel_index_mean,travel_index_max,travel_index_min,travel_index_mean_before,travel_index_max_before,travel_index_min_before,travel_index_mean_after,travel_index_max_after,travel_index_min_after,420100_moveIn_mean,420100_moveIn_mean_before,420100_moveIn_mean_after,420100_moveIn_max,420100_moveIn_max_before,420100_moveIn_max_after,420100_moveIn_min,420100_moveIn_min_before,420100_moveIn_min_after,confirmed_log,cured_log,dead_log,confirmed_before_log,cured_before_log,dead_before_log,confirmed_after_log,cured_after_log,dead_after_log
130900,49.22601805092592,91.76899999999999,13.765870833333333,52.85260766666666,91.76899999999999,29.133279166666664,47.83117589102564,86.79781250000002,13.765870833333333,277.44742962962965,290.67391666666674,268.648125,272.073815,274.52504166666665,268.648125,279.51420448717954,290.67391666666674,270.49620833333336,1.8364599999999998,沧州市,2,0,1,48,45,3,46,45,2,0.9644614813186816,2.7924264,0.23775120000000002,1.8669665076923072,2.7924264,0.8565912,0.6034594707692308,1.3107744,0.23775120000000002,0.9542843208791209,2.24613,0.2301696,1.539351415384615,2.24613,0.7138691999999999,0.7202574830769228,1.3372776000000002,0.2301696,3.7662296703296714,5.8695,1.5548,5.2739076923076915,5.8695,2.7633,3.1631584615384623,5.2413,1.5548,0.020109890109890116,0.04230769230769231,0.01123076923076923,0.15,0.13,0.15,0.0,0.0,0.0,3.8918202981106265,3.828641396489095,1.3862943611198906,1.0986122886681098,0.0,0.6931471805599453,3.8501476017100584,3.828641396489095,1.0986122886681098
131000,46.00143228703703,90.719775,11.005405833333334,46.11179966666666,83.28686250000001,24.850383333333333,45.95898329487178,90.719775,11.005405833333334,276.1579824074075,289.37941666666666,267.09700000000004,270.70940666666667,273.1495,267.09700000000004,278.2535884615384,289.37941666666666,269.1184999999999,3.6648099999999997,廊坊市,2,0,0,30,30,0,28,30,0,1.5505767692307693,4.4011188,0.433026,2.81809093846154,4.4011188,1.3704876,1.0435711015384614,2.0487492,0.433026,1.7121221010989007,4.7762136,0.3830004,3.4433187230769238,4.7762136,1.3233131999999999,1.0196434523076925,2.6244324,0.3830004,2.9883109890109867,5.1087,1.1619,4.384534615384615,5.1087,2.1903,2.429821538461538,4.4144,1.1619,0.013186813186813194,0.0,0.01846153846153847,0.08,0.0,0.08,0.0,0.0,0.0,3.4339872044851463,3.4339872044851463,0.0,1.0986122886681098,0.0,0.0,3.367295829986474,3.4339872044851463,0.0
131100,50.25755152314814,95.8831625,14.633508333333333,56.21584433333334,95.8831625,28.79079166666667,47.96590044230767,88.98783333333333,14.633508333333333,277.9219337962964,291.427,267.9454583333333,271.80477833333333,273.85158333333334,267.9454583333333,280.274685897436,291.427,271.49779166666667,1.14608,衡水市,0,0,0,8,8,0,8,8,0,0.6429434637362638,2.2548779999999997,0.1495908,1.2977134615384618,2.2548779999999997,0.6140772,0.3810354646153847,0.7330175999999999,0.1495908,0.6344692615384616,1.3179348,0.19485360000000002,0.9572193692307692,1.3179348,0.4520772,0.5053692184615386,0.9246636,0.19485360000000002,4.000231868131869,5.8229999999999995,1.9802,5.148946153846153,5.8229999999999995,3.2408,3.5407461538461535,5.0931,1.9802,0.005714285714285714,0.0,0.008,0.14,0.0,0.14,0.0,0.0,0.0,2.1972245773362196,2.1972245773362196,0.0,0.0,0.0,0.0,2.1972245773362196,2.1972245773362196,0.0
140100,49.549260138888904,89.61667499999999,20.039258333333333,59.96330133333332,88.59997499999999,43.28362083333334,45.543859679487184,89.61667499999999,20.039258333333333,272.2462773148149,284.94229166666656,259.48037500000004,266.49620500000003,271.0187916666667,259.48037500000004,274.45784358974356,284.94229166666656,263.95616666666666,4.09708,太原市,2,0,0,20,20,0,18,20,0,1.458647287912088,3.2488452000000003,0.3736368,2.3994218769230766,3.2488452000000003,0.7188264,1.082337452307692,2.04849,0.3736368,1.4371917230769236,4.9247676,0.2600424,3.104789815384616,4.9247676,1.7637912,0.7701524861538462,1.6296228000000001,0.2600424,3.2702956043956046,5.8871,1.2612,4.827869230769231,5.8871,2.1791,2.6472661538461533,4.879,1.2612,0.06395604395604397,0.11576923076923075,0.043230769230769225,0.94,0.21,0.94,0.0,0.0,0.0,3.044522437723423,3.044522437723423,0.0,1.0986122886681098,0.0,0.0,2.9444389791664403,3.044522437723423,0.0
140200,46.54226648148147,82.36313750000002,18.787883333333326,54.8762485,80.24816249999998,39.792154166666656,43.336888782051275,82.36313750000002,18.787883333333326,269.8838194444443,283.2431666666667,257.72645833333337,263.7324566666667,267.386125,257.72645833333337,272.2497282051281,283.2431666666667,261.12554166666666,1.4496799999999999,大同市,1,0,0,12,12,0,11,12,0,0.4646626417582417,1.2344723999999998,0.158922,0.8297266153846152,1.2344723999999998,0.45800640000000004,0.3186370523076925,0.5990436,0.158922,0.4866480000000001,0.8847792,0.20966039999999997,0.7078228615384616,0.8847792,0.35183159999999997,0.3981780553846152,0.6670835999999999,0.20966039999999997,4.002304395604397,5.3955,2.4391,4.976638461538462,5.3955,3.6843,3.6125707692307705,4.9421,2.4391,0.001978021978021978,0.0,0.002769230769230769,0.07,0.0,0.07,0.0,0.0,0.0,2.5649493574615367,2.5649493574615367,0.0,0.6931471805599453,0.0,0.0,2.4849066497880004,2.5649493574615367,0.0
140300,51.125747407407395,90.16522083333336,20.622966666666667,58.50764883333332,90.16522083333336,41.91099166666668,48.286554551282045,87.25476666666668,20.622966666666667,273.5131300925926,285.1358333333333,262.379,267.9443016666666,271.5773749999999,262.379,275.6549871794872,285.1358333333333,265.63587499999994,0.9926809999999999,阳泉市,1,0,0,4,4,0,3,4,0,0.19044577582417585,0.452952,0.0448416,0.32711538461538464,0.452952,0.2006532,0.13577793230769233,0.23895,0.0448416,0.20631928351648346,0.47297520000000004,0.06723,0.32729233846153843,0.47297520000000004,0.1771956,0.15793006153846156,0.292896,0.06723,3.9411076923076926,5.4893,2.0239,4.907765384615384,5.4893,3.5137,3.554444615384615,5.0337,2.0239,0.000989010989010989,0.0,0.0013846153846153845,0.09,0.0,0.09,0.0,0.0,0.0,1.6094379124341003,1.6094379124341003,0.0,0.6931471805599453,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0
140400,54.49433542592593,91.8157625,17.610744583333332,66.62224933333331,88.94939166666668,40.01385833333333,49.82975315384614,91.8157625,17.610744583333332,274.7320375,286.31920833333334,265.31200000000007,269.62988,273.6472083333333,265.31200000000007,276.6944057692308,286.31920833333334,267.62741666666665,1.06386,长治市,1,0,0,8,8,0,7,8,0,0.4031111868131868,1.0802483999999999,0.1011852,0.6996406153846153,1.0802483999999999,0.3512808,0.2844994153846153,0.49520159999999996,0.1011852,0.3728456703296703,0.8405208000000001,0.1139184,0.5376107076923076,0.8405208000000001,0.242352,0.3069396553846153,0.5433156,0.1139184,3.829002197802199,5.4412,2.1596,4.7763807692307685,5.4412,2.9066,3.4500507692307707,4.9249,2.1596,0.003846153846153846,0.0,0.005384615384615384,0.1,0.0,0.1,0.0,0.0,0.0,2.1972245773362196,2.1972245773362196,0.0,0.6931471805599453,0.0,0.0,2.0794415416798357,2.1972245773362196,0.0
140500,57.12481128240741,91.44203333333336,15.7517675,70.56752616666667,89.94887083333334,38.72647083333333,51.95453632692306,91.44203333333336,15.7517675,276.07760648148144,288.3594583333333,267.31758333333335,270.94967666666673,275.11049999999994,267.31758333333335,278.0498871794871,288.3594583333333,269.1887083333333,0.8896930000000001,晋城市,0,0,0,10,10,0,0,0,0,0.2375436263736264,0.6277824000000001,0.0232308,0.4112108307692308,0.6277824000000001,0.20518920000000002,0.1680767446153846,0.44537040000000006,0.0232308,0.21794839120879125,0.4844448,0.03402,0.3451547076923077,0.4844448,0.14609160000000002,0.16706586461538458,0.343926,0.03402,3.801172527472528,6.0448,1.2308,5.249246153846156,6.0448,3.0697,3.221943076923077,5.4653,1.2308,0.0021978021978021982,0.0,0.003076923076923077,0.07,0.0,0.07,0.0,0.0,0.0,2.3978952727983707,2.3978952727983707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140600,49.002688287037046,83.17844166666664,18.774170833333333,58.851044,83.17844166666664,41.579491666666655,45.21485916666667,82.99662499999998,18.774170833333333,269.9581578703704,283.5948333333334,256.5492916666667,263.4862316666667,268.11425,256.5492916666667,272.4473602564102,283.5948333333334,261.33570833333334,1.12574,朔州市,2,0,0,8,8,0,6,8,0,0.3199115472527472,0.750222,0.11067839999999998,0.5330697230769231,0.750222,0.2651292,0.23464827692307694,0.4005288,0.11067839999999998,0.3016550373626373,0.5545260000000001,0.1216296,0.4354036615384616,0.5545260000000001,0.1753164,0.2481555876923077,0.41177159999999996,0.1216296,4.054842857142858,5.5075,2.4024,4.9754,5.5075,3.1166,3.68662,4.9073,2.4024,0.0007692307692307692,0.0,0.0010769230769230769,0.03,0.0,0.03,0.0,0.0,0.0,2.1972245773362196,2.1972245773362196,0.0,1.0986122886681098,0.0,0.0,1.9459101490553132,2.1972245773362196,0.0
140700,50.52316972685185,87.86263333333332,19.455525416666667,59.98374383333333,86.31742500000001,42.37749583333333,46.884487378205144,87.86263333333332,19.455525416666667,274.43030185185194,286.971625,264.03320833333333,269.0961233333333,272.76008333333334,264.03320833333333,276.48190897435904,286.971625,266.7934583333334,0.9817,晋中市,2,0,0,37,37,0,35,37,0,0.7862048703296702,1.8661428,0.21199320000000002,1.2995652461538465,1.7266608,0.7056071999999999,0.5808607199999999,1.8661428,0.21199320000000002,0.8078758417582421,2.0384136,0.23587199999999997,1.366185876923077,2.0384136,0.48736080000000004,0.5845518276923075,1.0739628,0.23587199999999997,3.4309747252747256,5.1031,1.8761,4.4852961538461535,5.1031,2.6941,3.009246153846153,4.4381,1.8761,0.09890109890109887,0.011923076923076923,0.1336923076923077,4.32,0.12,4.32,0.0,0.0,0.0,3.6375861597263857,3.6375861597263857,0.0,1.0986122886681098,0.0,0.0,3.58351893845611,3.6375861597263857,0.0
140800,55.90989172222221,93.344,15.855914166666668,69.23743083333333,93.344,44.203225,50.78391514102564,93.06010833333332,15.855914166666668,278.45251944444436,290.99558333333334,269.8189999999999,273.17832666666663,276.8090833333334,269.8189999999999,280.4810551282051,290.99558333333334,270.89504166666666,0.8323370000000001,运城市,2,0,0,19,19,0,17,19,0,0.5497749494505496,1.875636,0.0898776,1.130685230769231,1.875636,0.44339399999999995,0.317410836923077,0.5740308000000001,0.0898776,0.5517367516483519,1.0515096000000002,0.1634256,0.7086802153846155,1.0515096000000002,0.30686040000000003,0.4889593661538461,0.7379100000000001,0.1634256,3.8630109890109896,5.8811,1.6192,5.018084615384617,5.8811,2.5623,3.4009815384615387,4.8736,1.6192,0.008791208791208791,0.011153846153846157,0.007846153846153845,0.19,0.1,0.19,0.0,0.0,0.0,2.995732273553991,2.995732273553991,0.0,1.0986122886681098,0.0,0.0,2.8903717578961645,2.995732273553991,0.0
140900,49.450046574074065,86.87152083333332,18.13255,59.15802583333334,86.06041666666665,42.926520833333335,45.71620839743589,86.87152083333332,18.13255,270.50947500000007,283.3125416666667,257.187625,264.29991000000007,269.1975,257.187625,272.8977692307692,283.3125416666667,261.7362083333333,0.650625,忻州市,0,0,0,7,7,0,0,0,0,0.5024990769230767,1.3576248,0.112104,0.8710553076923078,1.3576248,0.5115635999999999,0.35507658461538466,0.6073056,0.112104,0.4698306197802197,0.9154943999999999,0.17253,0.6498742153846154,0.9154943999999999,0.205092,0.3978131815384616,0.6369191999999999,0.17253,3.6312549450549465,5.0482,1.8372,4.473992307692306,5.0482,2.772,3.29416,4.4976,1.8372,0.0012087912087912088,0.0,0.0016923076923076926,0.06,0.0,0.06,0.0,0.0,0.0,2.0794415416798357,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141000,52.3286670277778,92.72117083333332,16.4789,64.76866216666667,89.82205833333335,40.48896249999999,47.54405351282053,92.72117083333332,16.4789,275.83930324074083,288.314,265.3965416666667,270.6637566666666,274.5585833333334,265.3965416666667,277.82989807692314,288.314,267.454625,0.666375,临汾市,1,0,0,2,2,0,1,2,0,0.5400332307692309,1.5869520000000001,0.1288872,0.997208446153846,1.5869520000000001,0.5237784000000001,0.35716314461538456,0.6519204000000001,0.1288872,0.5317772835164832,0.9368784,0.1936872,0.7155527538461537,0.9368784,0.33044759999999995,0.4582670953846154,0.6934571999999999,0.1936872,4.068217582417582,5.6948,2.3431,5.049830769230769,5.6948,2.9861,3.6755723076923066,5.0696,2.3431,0.005494505494505495,0.0,0.007692307692307694,0.09,0.0,0.09,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,1.0986122886681098,0.0
141100,49.418944129629644,92.88045833333332,15.981741666666665,61.40667983333336,88.20129583333332,43.239733333333334,44.808276551282034,92.88045833333332,15.981741666666665,273.2836310185186,286.4591250000001,259.9125833333333,267.33076,272.1048333333333,259.9125833333333,275.57319679487176,286.4591250000001,264.3633333333334,0.6947220000000001,吕梁市,1,0,0,6,6,0,5,6,0,0.5986434065934069,1.5603516000000002,0.1566864,1.0457461384615383,1.5603516000000002,0.6269399999999999,0.41980231384615374,0.7349939999999999,0.1566864,0.6042578637362637,1.1454696000000002,0.21053520000000003,0.8483615999999999,1.1454696000000002,0.316062,0.5066163692307692,0.8167715999999999,0.21053520000000003,3.86452857142857,5.3395,2.2416,4.843173076923078,5.3395,3.6297,3.47307076923077,4.882,2.2416,0.003186813186813187,0.0,0.004461538461538462,0.08,0.0,0.08,0.0,0.0,0.0,1.9459101490553132,1.9459101490553132,0.0,0.6931471805599453,0.0,0.0,1.791759469228055,1.9459101490553132,0.0
150100,46.79519874999999,87.23687916666665,15.525333333333334,58.44308633333333,81.57628749999998,41.88765,42.31524198717949,87.23687916666665,15.525333333333334,268.6361194444444,283.19862499999994,256.3788333333333,262.22364833333336,267.75558333333333,256.3788333333333,271.1024544871795,283.19862499999994,258.779375,1.8556599999999999,呼和浩特市,0,0,0,7,7,0,0,0,0,0.6687872703296703,1.491048,0.1899612,1.1142771230769228,1.491048,0.5855004,0.4905913292307692,1.0468116,0.1899612,0.6944986285714289,2.0099016,0.1302804,1.4332277076923077,2.0099016,0.8978688,0.3990069969230769,0.8806968000000001,0.1302804,3.942074725274725,6.5941,1.625,5.597369230769232,6.5941,3.2595,3.2799569230769228,5.6038,1.625,0.003406593406593407,0.0,0.00476923076923077,0.04,0.0,0.04,0.0,0.0,0.0,2.0794415416798357,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150200,45.96031908333333,84.81750833333334,11.883904166666667,62.88674650000001,84.81750833333334,42.82301666666667,39.450154692307684,75.13767500000002,11.883904166666667,267.7730944444445,283.1069583333333,255.68841666666668,261.2707650000001,266.22383333333335,255.68841666666668,270.2739903846155,283.1069583333333,256.44495833333326,1.00631,包头市,2,0,0,11,11,0,9,11,0,0.4480752659340657,0.9580356,0.1282392,0.7447439076923076,0.9580356,0.48113999999999996,0.3294078092307693,0.6670188,0.1282392,0.4717076835164838,1.0619100000000001,0.11252519999999999,0.8557799538461539,1.0619100000000001,0.5424408000000001,0.3180787753846153,0.6443064000000001,0.11252519999999999,4.545863736263737,6.5908,2.3036,5.903446153846152,6.5908,4.5511,4.002830769230768,6.0218,2.3036,0.00032967032967032967,0.0,0.00046153846153846153,0.03,0.0,0.03,0.0,0.0,0.0,2.4849066497880004,2.4849066497880004,0.0,1.0986122886681098,0.0,0.0,2.302585092994046,2.4849066497880004,0.0
150300,40.058180342592586,82.55059999999997,8.339227083333336,60.874669,82.55059999999997,42.410579166666665,32.05183855128206,80.30089999999997,8.339227083333336,272.10921851851856,286.02604166666674,259.91808333333336,265.6991333333333,270.02608333333325,260.20958333333334,274.57463589743594,286.02604166666674,259.91808333333336,2.53165,乌海市,0,0,0,2,2,0,0,0,0,0.2083020923076924,0.4128732,0.0406944,0.3081053076923077,0.4128732,0.1872396,0.16838080615384612,0.2850228,0.0406944,0.20625163516483527,0.39994559999999996,0.0390744,0.3450500307692307,0.39994559999999996,0.17913959999999998,0.15073227692307692,0.307152,0.0390744,4.576597802197803,6.3997,2.2108,5.68083076923077,6.3997,4.1535,4.134904615384617,6.1188,2.2108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
